shipment_item_id,shipment_id,product_id,quantity
45706,6436,50,111
45707,6436,32,170
45708,6436,27,30
45709,6436,32,79
45710,6437,5,24
45711,6437,1,32
45712,6437,74,99
45713,6437,53,38
45714,6437,76,67
45715,6437,68,126
45716,6437,66,201
45717,6437,40,36
45718,6437,46,112
45719,6437,47,65
45720,6437,94,188
45721,6437,75,170
45722,6437,7,49
45723,6438,9,80
45724,6438,68,171
45725,6438,24,132
45726,6438,74,152
45727,6438,29,135
45728,6438,86,209
45729,6439,85,45
45730,6439,74,62
45731,6439,30,25
45732,6439,68,33
45733,6439,92,120
45734,6439,22,152
45735,6439,47,138
45736,6439,86,116
45737,6439,4,199
45738,6439,8,215
45739,6439,73,64
45740,6439,32,217
45741,6439,96,145
45742,6439,83,59
45743,6440,24,176
45744,6440,15,111
45745,6440,31,165
45746,6440,43,51
45747,6440,20,113
45748,6440,80,124
45749,6440,12,118
45750,6440,7,47
45751,6441,72,202
45752,6441,22,52
45753,6441,42,141
45754,6441,39,42
45755,6441,10,126
45756,6441,11,213
45757,6441,80,55
45758,6441,55,37
45759,6441,96,210
45760,6441,3,89
45761,6441,40,65
45762,6441,79,112
45763,6442,88,183
45764,6442,69,154
45765,6442,78,162
45766,6442,47,161
45767,6442,41,214
45768,6442,74,178
45769,6442,80,119
45770,6443,28,53
45771,6443,87,217
45772,6443,84,91
45773,6443,97,97
45774,6443,68,146
45775,6443,43,156
45776,6443,11,192
45777,6443,80,40
45778,6443,29,182
45779,6443,79,58
45780,6443,11,219
45781,6443,25,97
45782,6443,81,167
45783,6444,28,57
45784,6444,90,123
45785,6444,100,99
45786,6444,58,182
45787,6444,96,166
45788,6444,40,87
45789,6444,29,168
45790,6444,85,35
45791,6444,33,145
45792,6445,63,198
45793,6445,13,205
45794,6445,38,208
45795,6445,37,62
45796,6446,9,131
45797,6446,63,72
45798,6446,29,211
45799,6446,94,57
45800,6446,83,181
45801,6447,5,194
45802,6447,27,97
45803,6447,54,58
45804,6447,39,53
45805,6447,17,207
45806,6447,78,219
45807,6447,66,180
45808,6448,38,163
45809,6448,67,174
45810,6448,88,116
45811,6448,89,141
45812,6448,41,95
45813,6448,44,183
45814,6448,7,98
45815,6448,63,22
45816,6448,47,36
45817,6448,46,126
45818,6448,63,103
45819,6448,97,33
45820,6448,86,62
45821,6449,12,201
45822,6449,35,217
45823,6449,75,205
45824,6449,7,106
45825,6449,77,200
45826,6450,75,211
45827,6450,46,33
45828,6450,37,133
45829,6450,28,195
45830,6450,95,219
45831,6450,92,32
45832,6450,34,205
45833,6450,53,203
45834,6450,24,125
45835,6450,6,89
45836,6450,1,89
45837,6451,7,201
45838,6451,38,22
45839,6451,9,100
45840,6451,97,192
45841,6451,33,102
45842,6451,15,131
45843,6451,23,48
45844,6451,33,101
45845,6451,61,52
45846,6451,44,86
45847,6451,70,88
45848,6452,52,127
45849,6452,79,178
45850,6452,89,105
45851,6452,19,60
45852,6452,23,181
45853,6452,39,157
45854,6452,48,109
45855,6452,69,92
45856,6453,1,142
45857,6453,1,46
45858,6453,51,157
45859,6453,69,153
45860,6453,51,98
45861,6453,78,77
45862,6453,13,74
45863,6453,92,123
45864,6453,12,28
45865,6453,73,134
45866,6454,35,31
45867,6454,44,33
45868,6454,92,199
45869,6454,64,22
45870,6454,81,90
45871,6454,30,105
45872,6454,7,69
45873,6454,20,39
45874,6454,6,50
45875,6454,77,95
45876,6455,66,105
45877,6455,63,30
45878,6455,84,193
45879,6455,4,99
45880,6455,73,170
45881,6455,81,80
45882,6455,88,156
45883,6455,67,146
45884,6455,56,111
45885,6455,58,39
45886,6455,91,51
45887,6456,37,97
45888,6456,7,61
45889,6456,80,199
45890,6456,64,140
45891,6456,22,72
45892,6456,25,66
45893,6456,38,60
45894,6456,17,28
45895,6456,48,28
45896,6456,4,64
45897,6456,47,185
45898,6456,45,185
45899,6456,32,157
45900,6456,75,177
45901,6457,47,93
45902,6457,36,101
45903,6457,56,74
45904,6457,90,28
45905,6457,75,106
45906,6457,29,199
45907,6457,54,35
45908,6457,98,75
45909,6457,48,200
45910,6457,8,35
45911,6458,60,122
45912,6458,69,184
45913,6458,88,35
45914,6458,26,81
45915,6459,41,128
45916,6459,9,101
45917,6459,66,79
45918,6459,34,108
45919,6460,66,109
45920,6460,73,216
45921,6460,1,199
45922,6460,80,120
45923,6460,34,197
45924,6460,47,199
45925,6461,85,117
45926,6461,41,39
45927,6461,25,181
45928,6461,11,81
45929,6461,89,70
45930,6462,49,180
45931,6462,7,37
45932,6462,79,114
45933,6462,23,186
45934,6462,17,24
45935,6462,92,31
45936,6462,21,189
45937,6462,93,164
45938,6462,67,144
45939,6462,82,205
45940,6463,79,34
45941,6463,18,25
45942,6463,55,180
45943,6463,51,195
45944,6463,92,207
45945,6464,30,185
45946,6464,9,175
45947,6464,74,124
45948,6464,67,175
45949,6464,91,41
45950,6465,64,60
45951,6465,61,96
45952,6465,54,213
45953,6465,72,34
45954,6465,82,41
45955,6465,77,81
45956,6465,85,89
45957,6466,60,173
45958,6466,91,188
45959,6466,8,139
45960,6466,18,182
45961,6466,51,123
45962,6466,62,88
45963,6467,62,174
45964,6467,74,93
45965,6467,74,82
45966,6467,96,168
45967,6467,100,160
45968,6467,15,31
45969,6467,52,164
45970,6467,62,203
45971,6467,2,204
45972,6467,3,140
45973,6467,56,180
45974,6467,94,181
45975,6467,84,206
45976,6468,85,46
45977,6468,1,205
45978,6468,35,195
45979,6468,40,205
45980,6468,72,30
45981,6469,22,216
45982,6469,18,28
45983,6469,35,114
45984,6469,74,209
45985,6469,75,102
45986,6469,29,132
45987,6469,79,68
45988,6469,14,25
45989,6469,18,31
45990,6469,79,20
45991,6470,29,201
45992,6470,86,25
45993,6470,71,137
45994,6470,34,24
45995,6470,70,73
45996,6470,1,183
45997,6470,31,177
45998,6470,41,134
45999,6470,56,160
46000,6471,46,96
46001,6471,74,190
46002,6471,21,115
46003,6472,18,92
46004,6472,42,218
46005,6472,92,167
46006,6472,41,157
46007,6472,81,174
46008,6472,85,24
46009,6472,71,180
46010,6472,36,85
46011,6473,27,78
46012,6473,68,112
46013,6473,95,212
46014,6474,81,184
46015,6474,98,30
46016,6474,74,118
46017,6474,14,99
46018,6474,93,163
46019,6475,48,85
46020,6475,37,149
46021,6475,24,47
46022,6475,82,176
46023,6475,86,154
46024,6476,30,186
46025,6476,97,194
46026,6476,24,218
46027,6477,72,47
46028,6477,52,43
46029,6477,63,77
46030,6477,7,180
46031,6477,40,51
46032,6478,61,160
46033,6478,85,20
46034,6478,41,21
46035,6478,35,212
46036,6479,93,60
46037,6479,31,198
46038,6479,68,123
46039,6480,44,131
46040,6480,35,51
46041,6480,9,102
46042,6480,82,135
46043,6480,80,158
46044,6480,80,70
46045,6480,53,158
46046,6480,77,95
46047,6481,100,66
46048,6481,26,100
46049,6481,17,89
46050,6481,48,93
46051,6481,56,206
46052,6481,50,123
46053,6481,21,172
46054,6482,16,198
46055,6482,100,62
46056,6482,8,165
46057,6482,73,21
46058,6482,12,152
46059,6482,58,172
46060,6482,69,151
46061,6482,44,117
46062,6482,50,49
46063,6482,47,154
46064,6483,63,158
46065,6483,40,67
46066,6483,69,81
46067,6483,93,110
46068,6483,46,209
46069,6483,84,167
46070,6483,3,44
46071,6483,39,127
46072,6483,45,111
46073,6484,42,88
46074,6484,28,167
46075,6484,100,163
46076,6484,13,46
46077,6485,66,132
46078,6485,12,190
46079,6485,28,51
46080,6485,31,134
46081,6485,1,71
46082,6485,89,79
46083,6486,42,176
46084,6486,69,164
46085,6486,78,119
46086,6486,48,25
46087,6486,84,157
46088,6486,60,208
46089,6486,7,147
46090,6486,45,21
46091,6486,35,52
46092,6486,44,125
46093,6486,97,203
46094,6486,84,157
46095,6487,22,201
46096,6487,31,110
46097,6487,88,175
46098,6488,97,73
46099,6488,94,39
46100,6488,38,89
46101,6488,35,145
46102,6488,20,133
46103,6488,99,192
46104,6488,2,134
46105,6488,58,210
46106,6488,7,84
46107,6488,31,205
46108,6488,86,122
46109,6488,98,56
46110,6488,60,114
46111,6489,53,178
46112,6489,43,198
46113,6489,58,154
46114,6489,59,200
46115,6489,16,61
46116,6489,5,118
46117,6489,86,48
46118,6489,41,170
46119,6489,36,85
46120,6490,85,137
46121,6490,63,60
46122,6490,74,218
46123,6490,84,159
46124,6490,37,25
46125,6490,26,160
46126,6490,84,96
46127,6490,83,114
46128,6490,70,208
46129,6490,74,170
46130,6490,63,188
46131,6490,39,165
46132,6490,86,210
46133,6490,45,66
46134,6491,18,129
46135,6491,32,175
46136,6491,66,188
46137,6491,34,40
46138,6491,68,66
46139,6491,17,79
46140,6492,23,204
46141,6492,65,171
46142,6492,71,81
46143,6492,22,39
46144,6493,17,203
46145,6493,13,83
46146,6493,75,218
46147,6493,87,165
46148,6493,37,36
46149,6494,9,184
46150,6494,88,212
46151,6494,58,23
46152,6494,3,161
46153,6494,6,67
46154,6494,33,77
46155,6494,41,218
46156,6494,40,26
46157,6495,88,54
46158,6495,18,180
46159,6495,21,184
46160,6496,4,119
46161,6496,23,101
46162,6496,59,167
46163,6496,78,136
46164,6496,75,58
46165,6496,100,150
46166,6496,67,101
46167,6496,59,148
46168,6496,50,168
46169,6496,33,140
46170,6496,5,116
46171,6496,78,95
46172,6496,46,187
46173,6496,1,147
46174,6497,28,75
46175,6497,51,201
46176,6497,59,78
46177,6497,19,192
46178,6497,90,57
46179,6497,27,170
46180,6497,17,188
46181,6497,32,172
46182,6497,44,208
46183,6497,90,171
46184,6497,26,80
46185,6497,57,81
46186,6497,16,38
46187,6498,13,29
46188,6498,3,46
46189,6498,86,156
46190,6498,93,195
46191,6498,60,185
46192,6498,73,92
46193,6498,38,101
46194,6498,23,155
46195,6498,12,34
46196,6499,33,147
46197,6499,52,151
46198,6499,2,99
46199,6499,59,82
46200,6499,59,20
46201,6499,93,122
46202,6499,86,171
46203,6499,28,112
46204,6500,1,177
46205,6500,32,180
46206,6500,92,144
46207,6500,54,32
46208,6500,40,86
46209,6500,56,71
46210,6500,65,169
46211,6500,13,208
46212,6500,66,72
46213,6500,42,52
46214,6501,25,214
46215,6501,54,55
46216,6501,58,75
46217,6501,32,47
46218,6501,55,147
46219,6501,7,193
46220,6501,57,160
46221,6501,80,99
46222,6501,6,191
46223,6501,65,91
46224,6501,94,55
46225,6502,93,80
46226,6502,70,34
46227,6502,54,110
46228,6502,15,188
46229,6502,33,125
46230,6502,2,145
46231,6502,47,54
46232,6502,7,185
46233,6502,68,48
46234,6502,91,192
46235,6502,6,35
46236,6503,72,215
46237,6503,16,70
46238,6503,4,70
46239,6503,39,38
46240,6503,91,58
46241,6503,30,118
46242,6504,14,137
46243,6504,26,92
46244,6504,30,147
46245,6504,91,75
46246,6504,22,130
46247,6504,86,68
46248,6504,26,96
46249,6504,46,67
46250,6504,68,110
46251,6504,77,141
46252,6505,42,120
46253,6505,14,147
46254,6505,76,132
46255,6505,89,157
46256,6505,15,88
46257,6505,72,151
46258,6506,35,123
46259,6506,55,174
46260,6506,76,162
46261,6506,63,154
46262,6506,30,91
46263,6506,10,89
46264,6506,80,21
46265,6507,7,139
46266,6507,3,171
46267,6507,18,116
46268,6508,81,204
46269,6508,97,187
46270,6508,43,90
46271,6509,74,186
46272,6509,6,76
46273,6509,21,139
46274,6509,77,115
46275,6509,94,124
46276,6509,36,173
46277,6509,71,178
46278,6509,50,34
46279,6510,12,113
46280,6510,67,155
46281,6510,93,135
46282,6511,17,210
46283,6511,60,95
46284,6511,56,52
46285,6511,27,152
46286,6511,19,21
46287,6511,67,166
46288,6511,48,150
46289,6511,71,56
46290,6511,93,119
46291,6511,62,93
46292,6511,76,215
46293,6511,79,107
46294,6511,74,30
46295,6512,3,32
46296,6512,63,185
46297,6512,68,207
46298,6512,4,94
46299,6512,15,201
46300,6512,84,117
46301,6512,84,95
46302,6512,96,118
46303,6512,76,111
46304,6512,35,91
46305,6512,87,43
46306,6513,36,106
46307,6513,92,42
46308,6513,25,52
46309,6513,94,214
46310,6513,83,125
46311,6513,81,48
46312,6513,36,68
46313,6513,59,54
46314,6514,85,35
46315,6514,83,48
46316,6514,26,216
46317,6514,80,133
46318,6514,30,56
46319,6514,7,209
46320,6514,95,61
46321,6514,42,51
46322,6515,37,101
46323,6515,74,208
46324,6515,68,38
46325,6515,17,48
46326,6515,10,93
46327,6516,12,196
46328,6516,99,79
46329,6516,93,206
46330,6516,25,178
46331,6516,9,147
46332,6517,37,146
46333,6517,61,151
46334,6517,90,182
46335,6517,2,129
46336,6517,72,115
46337,6517,77,172
46338,6517,23,65
46339,6518,48,137
46340,6518,57,180
46341,6518,17,163
46342,6519,31,128
46343,6519,49,32
46344,6519,33,35
46345,6519,7,103
46346,6519,24,65
46347,6519,31,201
46348,6519,99,181
46349,6519,72,158
46350,6519,13,56
46351,6519,96,52
46352,6519,22,64
46353,6519,15,140
46354,6519,89,185
46355,6519,20,193
46356,6520,31,160
46357,6520,41,169
46358,6520,89,27
46359,6520,32,36
46360,6520,9,146
46361,6520,12,145
46362,6520,46,194
46363,6520,38,97
46364,6520,12,54
46365,6521,8,43
46366,6521,48,31
46367,6521,24,92
46368,6521,79,116
46369,6521,66,156
46370,6521,39,199
46371,6521,62,134
46372,6521,98,202
46373,6521,27,135
46374,6521,34,55
46375,6521,100,186
46376,6521,42,134
46377,6521,62,88
46378,6521,36,69
46379,6522,77,215
46380,6522,28,89
46381,6522,69,37
46382,6522,25,203
46383,6522,57,80
46384,6522,14,213
46385,6522,23,51
46386,6523,39,27
46387,6523,65,134
46388,6523,15,40
46389,6524,80,146
46390,6524,81,195
46391,6524,94,50
46392,6524,76,212
46393,6524,5,130
46394,6524,17,194
46395,6524,80,146
46396,6524,86,24
46397,6524,27,40
46398,6525,84,172
46399,6525,1,75
46400,6525,68,134
46401,6525,72,210
46402,6525,27,49
46403,6525,18,174
46404,6525,71,45
46405,6525,33,42
46406,6525,86,102
46407,6526,14,136
46408,6526,90,148
46409,6526,72,109
46410,6526,59,83
46411,6526,63,64
46412,6526,35,208
46413,6526,5,55
46414,6526,11,139
46415,6526,21,41
46416,6527,19,41
46417,6527,22,131
46418,6527,90,20
46419,6527,5,87
46420,6527,2,21
46421,6527,64,137
46422,6527,27,113
46423,6527,54,215
46424,6527,19,128
46425,6528,71,70
46426,6528,86,104
46427,6528,44,158
46428,6528,28,166
46429,6528,7,58
46430,6528,53,97
46431,6528,64,113
46432,6528,29,193
46433,6528,80,113
46434,6528,96,33
46435,6528,80,173
46436,6528,44,134
46437,6529,85,181
46438,6529,25,92
46439,6529,36,113
46440,6529,31,212
46441,6529,17,139
46442,6529,16,183
46443,6529,81,60
46444,6529,95,203
46445,6529,30,28
46446,6529,83,176
46447,6530,8,28
46448,6530,56,110
46449,6530,85,188
46450,6530,81,40
46451,6530,17,76
46452,6530,19,46
46453,6530,48,202
46454,6530,40,32
46455,6531,98,170
46456,6531,26,56
46457,6531,97,200
46458,6531,67,120
46459,6531,52,89
46460,6531,44,88
46461,6531,32,183
46462,6531,74,104
46463,6531,62,132
46464,6531,46,144
46465,6532,90,109
46466,6532,29,213
46467,6532,41,45
46468,6532,81,91
46469,6532,21,118
46470,6532,3,118
46471,6532,92,24
46472,6532,51,122
46473,6532,86,75
46474,6532,71,120
46475,6533,94,188
46476,6533,2,203
46477,6533,35,50
46478,6533,32,150
46479,6534,18,151
46480,6534,68,93
46481,6534,68,43
46482,6534,14,23
46483,6534,65,38
46484,6534,77,178
46485,6534,46,45
46486,6534,57,45
46487,6534,2,163
46488,6534,4,176
46489,6534,33,150
46490,6534,21,98
46491,6534,52,213
46492,6535,38,106
46493,6535,30,207
46494,6535,94,192
46495,6535,28,74
46496,6535,94,203
46497,6535,69,158
46498,6536,67,159
46499,6536,2,78
46500,6536,82,187
46501,6536,92,64
46502,6537,30,99
46503,6537,44,189
46504,6537,90,27
46505,6537,89,60
46506,6537,49,152
46507,6537,14,124
46508,6537,31,101
46509,6537,33,210
46510,6537,30,185
46511,6537,31,141
46512,6538,31,80
46513,6538,15,181
46514,6538,67,77
46515,6538,81,71
46516,6538,32,179
46517,6538,79,134
46518,6538,84,187
46519,6538,76,101
46520,6538,65,85
46521,6538,28,90
46522,6538,5,165
46523,6538,80,210
46524,6538,53,137
46525,6538,78,56
46526,6539,54,71
46527,6539,52,136
46528,6539,24,216
46529,6539,66,151
46530,6539,5,175
46531,6539,87,148
46532,6540,21,218
46533,6540,90,55
46534,6540,67,119
46535,6540,33,163
46536,6540,35,162
46537,6540,26,34
46538,6540,29,22
46539,6540,76,87
46540,6540,81,58
46541,6540,8,176
46542,6541,7,28
46543,6541,67,196
46544,6541,28,36
46545,6541,87,97
46546,6541,99,110
46547,6541,9,132
46548,6541,87,55
46549,6541,5,136
46550,6541,78,183
46551,6541,13,210
46552,6541,35,87
46553,6542,100,192
46554,6542,55,177
46555,6542,57,118
46556,6542,60,57
46557,6542,91,91
46558,6542,42,99
46559,6542,11,169
46560,6542,64,192
46561,6543,43,58
46562,6543,59,78
46563,6543,49,24
46564,6543,20,169
46565,6543,31,159
46566,6543,83,20
46567,6543,43,81
46568,6543,18,180
46569,6543,88,56
46570,6544,53,219
46571,6544,71,33
46572,6544,20,163
46573,6544,35,52
46574,6544,80,126
46575,6544,4,114
46576,6544,30,190
46577,6545,39,21
46578,6545,19,189
46579,6545,44,109
46580,6545,45,83
46581,6545,69,38
46582,6545,72,92
46583,6545,16,118
46584,6545,94,85
46585,6545,3,36
46586,6545,55,193
46587,6545,16,161
46588,6545,63,31
46589,6545,63,98
46590,6545,8,111
46591,6546,4,30
46592,6546,99,36
46593,6546,75,160
46594,6546,16,96
46595,6546,4,216
46596,6546,64,114
46597,6546,9,110
46598,6546,61,210
46599,6546,62,94
46600,6546,7,219
46601,6546,72,97
46602,6546,23,166
46603,6546,38,80
46604,6546,58,108
46605,6547,60,24
46606,6547,35,32
46607,6547,16,208
46608,6547,97,152
46609,6547,12,90
46610,6547,77,80
46611,6547,79,52
46612,6547,78,126
46613,6547,99,219
46614,6548,77,60
46615,6548,97,81
46616,6548,75,65
46617,6548,40,82
46618,6548,19,143
46619,6548,48,202
46620,6548,34,135
46621,6548,95,167
46622,6548,86,68
46623,6548,26,107
46624,6549,11,208
46625,6549,81,153
46626,6549,76,214
46627,6549,44,140
46628,6549,64,144
46629,6549,3,44
46630,6549,80,177
46631,6549,99,129
46632,6549,74,175
46633,6549,32,89
46634,6550,80,62
46635,6550,44,102
46636,6550,98,156
46637,6550,26,174
46638,6550,28,133
46639,6551,94,172
46640,6551,99,210
46641,6551,62,161
46642,6551,10,141
46643,6551,68,22
46644,6551,20,92
46645,6551,36,55
46646,6551,40,147
46647,6551,47,168
46648,6551,4,36
46649,6551,21,203
46650,6552,51,95
46651,6552,96,143
46652,6552,70,198
46653,6552,48,96
46654,6552,68,132
46655,6552,95,154
46656,6552,81,163
46657,6552,100,194
46658,6552,85,84
46659,6552,1,110
46660,6552,49,68
46661,6552,22,217
46662,6553,82,163
46663,6553,30,78
46664,6553,53,75
46665,6553,67,175
46666,6554,11,152
46667,6554,35,157
46668,6554,68,39
46669,6554,57,100
46670,6554,27,216
46671,6554,67,207
46672,6554,93,204
46673,6554,15,191
46674,6554,93,196
46675,6554,78,185
46676,6554,74,129
46677,6554,76,172
46678,6554,92,201
46679,6555,23,22
46680,6555,69,56
46681,6555,19,120
46682,6555,69,158
46683,6556,87,212
46684,6556,51,205
46685,6556,65,75
46686,6557,64,149
46687,6557,16,148
46688,6557,19,188
46689,6557,28,95
46690,6557,4,180
46691,6557,64,115
46692,6557,14,107
46693,6557,67,145
46694,6557,70,83
46695,6557,49,182
46696,6557,89,193
46697,6558,80,85
46698,6558,68,43
46699,6558,12,78
46700,6558,39,24
46701,6558,54,168
46702,6558,65,58
46703,6558,6,46
46704,6558,42,70
46705,6559,16,53
46706,6559,32,30
46707,6559,66,213
46708,6559,21,163
46709,6559,82,48
46710,6559,54,93
46711,6559,20,163
46712,6559,52,87
46713,6559,63,71
46714,6560,99,61
46715,6560,25,44
46716,6560,76,172
46717,6560,55,169
46718,6560,10,119
46719,6560,27,55
46720,6560,37,86
46721,6560,17,46
46722,6561,76,151
46723,6561,30,72
46724,6561,24,180
46725,6562,25,55
46726,6562,46,67
46727,6562,84,175
46728,6562,17,122
46729,6562,94,168
46730,6562,88,51
46731,6562,80,199
46732,6562,72,153
46733,6563,82,85
46734,6563,68,169
46735,6563,59,35
46736,6563,5,45
46737,6563,91,142
46738,6563,47,117
46739,6563,2,215
46740,6564,70,165
46741,6564,9,173
46742,6564,23,168
46743,6565,46,74
46744,6565,100,40
46745,6565,23,92
46746,6565,9,159
46747,6565,35,65
46748,6565,98,67
46749,6565,36,31
46750,6565,37,24
46751,6565,52,35
46752,6565,72,131
46753,6565,47,28
46754,6565,90,113
46755,6565,94,55
46756,6565,48,113
46757,6566,93,176
46758,6566,77,119
46759,6566,54,66
46760,6567,95,46
46761,6567,18,166
46762,6567,30,99
46763,6567,25,21
46764,6567,65,77
46765,6567,57,38
46766,6567,74,90
46767,6567,92,135
46768,6567,71,44
46769,6567,15,177
46770,6567,11,84
46771,6567,60,145
46772,6567,57,118
46773,6567,2,143
46774,6568,5,196
46775,6568,77,96
46776,6568,42,101
46777,6568,48,216
46778,6568,49,164
46779,6568,87,27
46780,6568,34,136
46781,6568,72,219
46782,6568,65,31
46783,6568,43,219
46784,6568,23,145
46785,6568,95,130
46786,6569,76,76
46787,6569,85,28
46788,6569,11,182
46789,6569,74,204
46790,6569,17,134
46791,6570,6,30
46792,6570,87,105
46793,6570,65,202
46794,6570,80,85
46795,6570,3,99
46796,6570,41,106
46797,6570,90,122
46798,6570,32,195
46799,6570,73,181
46800,6570,8,49
46801,6570,56,122
46802,6571,11,185
46803,6571,15,201
46804,6571,7,39
46805,6571,44,190
46806,6571,65,76
46807,6571,32,121
46808,6571,7,118
46809,6571,49,127
46810,6571,20,81
46811,6571,18,47
46812,6571,66,84
46813,6572,87,165
46814,6572,94,114
46815,6572,72,54
46816,6572,80,187
46817,6572,57,160
46818,6572,90,193
46819,6572,89,124
46820,6572,15,23
46821,6572,2,155
46822,6572,10,30
46823,6572,68,55
46824,6572,26,155
46825,6572,39,113
46826,6572,80,78
46827,6573,47,183
46828,6573,84,26
46829,6573,9,32
46830,6573,40,53
46831,6573,85,71
46832,6573,94,194
46833,6573,62,20
46834,6574,90,161
46835,6574,8,79
46836,6574,36,75
46837,6574,15,40
46838,6574,30,46
46839,6574,57,44
46840,6574,94,192
46841,6574,7,37
46842,6574,52,181
46843,6574,79,112
46844,6574,57,215
46845,6575,35,161
46846,6575,33,47
46847,6575,53,176
46848,6575,68,106
46849,6575,3,29
46850,6575,99,106
46851,6576,60,43
46852,6576,99,30
46853,6576,80,55
46854,6577,40,28
46855,6577,59,115
46856,6577,42,35
46857,6577,70,84
46858,6577,32,143
46859,6578,52,154
46860,6578,9,106
46861,6578,48,20
46862,6579,7,200
46863,6579,51,52
46864,6579,20,215
46865,6579,76,46
46866,6579,33,26
46867,6579,30,33
46868,6579,10,164
46869,6579,54,50
46870,6579,70,48
46871,6579,92,73
46872,6579,94,50
46873,6579,67,177
46874,6579,65,154
46875,6579,29,177
46876,6580,94,103
46877,6580,5,44
46878,6580,52,199
46879,6580,60,158
46880,6580,47,186
46881,6580,89,119
46882,6580,73,50
46883,6580,63,25
46884,6580,46,211
46885,6580,61,61
46886,6580,97,172
46887,6581,35,212
46888,6581,66,197
46889,6581,96,81
46890,6581,24,145
46891,6581,32,185
46892,6581,4,133
46893,6581,52,37
46894,6582,74,177
46895,6582,35,140
46896,6582,77,124
46897,6582,25,182
46898,6582,92,73
46899,6582,74,145
46900,6582,34,164
46901,6582,56,85
46902,6582,28,129
46903,6582,59,181
46904,6583,50,185
46905,6583,7,184
46906,6583,38,58
46907,6583,50,79
46908,6583,77,218
46909,6583,61,154
46910,6583,20,168
46911,6583,43,146
46912,6583,14,214
46913,6583,11,67
46914,6583,67,107
46915,6584,98,74
46916,6584,11,109
46917,6584,41,72
46918,6584,26,159
46919,6584,55,195
46920,6585,81,121
46921,6585,35,117
46922,6585,69,198
46923,6585,16,205
46924,6585,42,59
46925,6585,67,210
46926,6585,55,55
46927,6585,44,199
46928,6585,49,93
46929,6585,38,186
46930,6585,26,198
46931,6586,28,28
46932,6586,95,47
46933,6586,16,98
46934,6586,73,107
46935,6586,72,50
46936,6586,32,119
46937,6587,46,132
46938,6587,30,77
46939,6587,34,184
46940,6588,5,103
46941,6588,72,175
46942,6588,38,149
46943,6588,2,181
46944,6588,83,170
46945,6588,87,109
46946,6588,14,213
46947,6588,68,30
46948,6588,7,20
46949,6588,1,86
46950,6588,3,21
46951,6588,97,122
46952,6588,24,119
46953,6588,47,96
46954,6589,5,144
46955,6589,61,21
46956,6589,70,106
46957,6589,68,40
46958,6589,54,93
46959,6589,85,103
46960,6589,99,54
46961,6590,71,204
46962,6590,69,21
46963,6590,3,177
46964,6590,50,84
46965,6590,64,119
46966,6590,84,174
46967,6590,14,49
46968,6590,64,157
46969,6590,70,101
46970,6590,6,32
46971,6590,19,36
46972,6591,11,24
46973,6591,90,61
46974,6591,93,108
46975,6591,100,195
46976,6591,38,44
46977,6591,33,85
46978,6592,18,20
46979,6592,3,86
46980,6592,4,135
46981,6592,78,82
46982,6592,40,130
46983,6592,24,148
46984,6592,19,80
46985,6592,90,72
46986,6592,78,107
46987,6592,94,34
46988,6592,32,131
46989,6593,74,131
46990,6593,58,140
46991,6593,58,204
46992,6593,71,88
46993,6593,26,28
46994,6594,75,200
46995,6594,9,166
46996,6594,7,159
46997,6594,26,214
46998,6594,95,103
46999,6594,91,118
47000,6594,39,38
47001,6594,6,190
47002,6594,90,171
47003,6594,35,27
47004,6594,29,62
47005,6595,41,148
47006,6595,31,121
47007,6595,35,64
47008,6595,51,45
47009,6595,29,70
47010,6595,77,72
47011,6595,4,42
47012,6595,40,26
47013,6596,71,53
47014,6596,32,187
47015,6596,41,47
47016,6596,22,129
47017,6597,68,37
47018,6597,84,218
47019,6597,67,192
47020,6597,58,199
47021,6597,9,159
47022,6598,33,205
47023,6598,81,41
47024,6598,100,113
47025,6598,86,165
47026,6598,93,75
47027,6598,50,48
47028,6598,78,103
47029,6598,30,38
47030,6599,51,101
47031,6599,76,54
47032,6599,28,138
47033,6599,42,61
47034,6599,41,191
47035,6599,61,50
47036,6599,27,153
47037,6599,89,143
47038,6599,55,71
47039,6599,21,69
47040,6599,25,75
47041,6599,14,131
47042,6599,86,160
47043,6599,35,59
47044,6600,10,75
47045,6600,27,86
47046,6600,77,216
47047,6600,72,176
47048,6600,21,82
47049,6600,32,141
47050,6600,8,190
47051,6601,7,39
47052,6601,73,83
47053,6601,33,136
47054,6601,31,212
47055,6601,7,155
47056,6602,95,178
47057,6602,87,23
47058,6602,72,42
47059,6602,11,94
47060,6602,72,218
47061,6602,96,21
47062,6602,5,184
47063,6603,94,102
47064,6603,89,69
47065,6603,80,49
47066,6603,64,176
47067,6603,56,108
47068,6603,48,152
47069,6603,26,112
47070,6603,87,108
47071,6603,18,218
47072,6603,19,51
47073,6604,31,86
47074,6604,42,51
47075,6604,47,131
47076,6604,9,162
47077,6604,62,146
47078,6604,89,218
47079,6604,72,89
47080,6604,98,160
47081,6604,22,125
47082,6604,11,164
47083,6604,33,89
47084,6604,32,29
47085,6604,9,208
47086,6605,30,65
47087,6605,13,40
47088,6605,16,116
47089,6605,39,165
47090,6605,80,158
47091,6605,74,29
47092,6605,67,196
47093,6605,12,43
47094,6605,64,101
47095,6606,46,84
47096,6606,75,189
47097,6606,91,25
47098,6606,84,35
47099,6606,22,121
47100,6606,6,34
47101,6606,37,52
47102,6606,20,152
