order_id,order_number,customer_id,store_id,order_date,total_amount,payment_method,order_status,created_at
24439,ORD-2025-024439,8511,13,2025-08-11T13:47:43.629Z,742.43,Google Pay,Completed,2025-12-24 20:52:36
24440,ORD-2025-024440,157,128,2025-08-11T13:20:43.671Z,1046.38,Cash,Completed,2025-12-24 20:52:36
24441,ORD-2025-024441,10799,101,2025-08-11T20:44:48.911Z,320.46,Apple Pay,Shipped,2025-12-24 20:52:36
24442,ORD-2025-024442,3177,57,2025-08-12T07:58:40.123Z,2585.86,Cash,Shipped,2025-12-24 20:52:36
24443,ORD-2025-024443,7749,52,2025-08-12T10:05:06.643Z,1601.48,Apple Pay,Cancelled,2025-12-24 20:52:36
24444,ORD-2025-024444,6925,56,2025-08-12T04:27:25.274Z,465.58,Cash,Processing,2025-12-24 20:52:36
24445,ORD-2025-024445,18,28,2025-08-12T04:18:36.000Z,1179.83,PayPal,Completed,2025-12-24 20:52:36
24446,ORD-2025-024446,1420,69,2025-08-11T23:20:37.570Z,367.5,Debit Card,Completed,2025-12-24 20:52:36
24447,ORD-2025-024447,11723,24,2025-08-12T06:41:55.890Z,1284.3,Cash,Completed,2025-12-24 20:52:36
24448,ORD-2025-024448,5733,91,2025-08-12T03:34:46.722Z,1084.01,Apple Pay,Cancelled,2025-12-24 20:52:36
24449,ORD-2025-024449,2418,131,2025-08-12T02:46:57.581Z,1122.66,Apple Pay,Processing,2025-12-24 20:52:36
24450,ORD-2025-024450,8883,70,2025-08-11T19:54:26.735Z,3648.96,Debit Card,Completed,2025-12-24 20:52:36
24451,ORD-2025-024451,9448,48,2025-08-12T10:40:07.762Z,2720.77,Cash,Completed,2025-12-24 20:52:36
24452,ORD-2025-024452,9368,63,2025-08-11T23:08:59.650Z,234.38,Debit Card,Shipped,2025-12-24 20:52:36
24453,ORD-2025-024453,11884,53,2025-08-12T09:59:54.031Z,480.26,Credit Card,Processing,2025-12-24 20:52:36
24454,ORD-2025-024454,4099,76,2025-08-12T13:02:31.278Z,2839.02,Apple Pay,Completed,2025-12-24 20:52:36
24455,ORD-2025-024455,2829,82,2025-08-12T02:36:54.432Z,2209.63,Debit Card,Completed,2025-12-24 20:52:36
24456,ORD-2025-024456,4507,116,2025-08-12T19:28:10.731Z,1492.55,Debit Card,Completed,2025-12-24 20:52:36
24457,ORD-2025-024457,7251,88,2025-08-12T00:52:00.051Z,958.05,PayPal,Processing,2025-12-24 20:52:36
24458,ORD-2025-024458,8888,8,2025-08-12T21:50:25.484Z,442.48,Cash,Completed,2025-12-24 20:52:36
24459,ORD-2025-024459,1585,150,2025-08-12T20:53:30.797Z,689.82,Google Pay,Processing,2025-12-24 20:52:36
24460,ORD-2025-024460,2498,150,2025-08-12T09:41:06.506Z,829.43,PayPal,Shipped,2025-12-24 20:52:36
24461,ORD-2025-024461,5608,74,2025-08-12T05:57:46.199Z,2750.64,PayPal,Completed,2025-12-24 20:52:36
24462,ORD-2025-024462,2408,145,2025-08-12T14:57:23.175Z,1184.2,Cash,Completed,2025-12-24 20:52:36
24463,ORD-2025-024463,10747,97,2025-08-12T11:22:31.785Z,984.97,Credit Card,Completed,2025-12-24 20:52:36
24464,ORD-2025-024464,4744,128,2025-08-12T22:57:29.257Z,2007.17,Credit Card,Completed,2025-12-24 20:52:36
24465,ORD-2025-024465,2284,108,2025-08-12T09:04:10.013Z,1613.74,Google Pay,Completed,2025-12-24 20:52:36
24466,ORD-2025-024466,4031,131,2025-08-12T13:28:01.373Z,766.6,Google Pay,Completed,2025-12-24 20:52:36
24467,ORD-2025-024467,7898,14,2025-08-12T05:45:09.683Z,2644.23,Debit Card,Processing,2025-12-24 20:52:36
24468,ORD-2025-024468,4310,19,2025-08-12T08:03:52.735Z,1074.45,Apple Pay,Cancelled,2025-12-24 20:52:36
24469,ORD-2025-024469,8663,67,2025-08-12T14:00:42.894Z,2321.66,Debit Card,Completed,2025-12-24 20:52:36
24470,ORD-2025-024470,7272,115,2025-08-13T06:11:13.014Z,531.6,Credit Card,Completed,2025-12-24 20:52:36
24471,ORD-2025-024471,9227,11,2025-08-12T23:54:06.236Z,1024.55,Google Pay,Completed,2025-12-24 20:52:36
24472,ORD-2025-024472,2580,125,2025-08-13T02:00:00.418Z,1121.32,Apple Pay,Completed,2025-12-24 20:52:36
24473,ORD-2025-024473,6656,54,2025-08-12T19:13:44.339Z,446.65,Cash,Cancelled,2025-12-24 20:52:36
24474,ORD-2025-024474,4566,61,2025-08-12T23:52:55.083Z,1879.87,Google Pay,Cancelled,2025-12-24 20:52:36
24475,ORD-2025-024475,3385,123,2025-08-13T05:50:45.966Z,2509.9,Apple Pay,Completed,2025-12-24 20:52:36
24476,ORD-2025-024476,5560,118,2025-08-12T16:26:09.872Z,140.33,Credit Card,Cancelled,2025-12-24 20:52:36
24477,ORD-2025-024477,9884,38,2025-08-12T15:07:06.735Z,466.98,Credit Card,Completed,2025-12-24 20:52:36
24478,ORD-2025-024478,5186,126,2025-08-13T00:42:06.425Z,1005.64,Debit Card,Completed,2025-12-24 20:52:36
24479,ORD-2025-024479,2195,58,2025-08-13T00:20:05.216Z,2789.6,Debit Card,Cancelled,2025-12-24 20:52:36
24480,ORD-2025-024480,8447,150,2025-08-12T14:10:23.029Z,1171.93,PayPal,Cancelled,2025-12-24 20:52:36
24481,ORD-2025-024481,8863,113,2025-08-12T16:52:24.434Z,227.55,Credit Card,Completed,2025-12-24 20:52:36
24482,ORD-2025-024482,2873,145,2025-08-12T17:40:02.512Z,1576.96,Google Pay,Completed,2025-12-24 20:52:36
24483,ORD-2025-024483,7359,8,2025-08-12T23:49:36.995Z,2460.07,Apple Pay,Completed,2025-12-24 20:52:36
24484,ORD-2025-024484,9595,110,2025-08-13T01:44:00.100Z,438.82,Cash,Completed,2025-12-24 20:52:36
24485,ORD-2025-024485,5978,42,2025-08-12T19:13:47.945Z,43.36,Debit Card,Completed,2025-12-24 20:52:36
24486,ORD-2025-024486,11452,28,2025-08-13T05:08:28.132Z,2818.59,Cash,Shipped,2025-12-24 20:52:36
24487,ORD-2025-024487,422,107,2025-08-13T08:59:20.801Z,2844.83,Credit Card,Completed,2025-12-24 20:52:36
24488,ORD-2025-024488,3550,28,2025-08-13T12:41:59.100Z,1618.14,Debit Card,Cancelled,2025-12-24 20:52:36
24489,ORD-2025-024489,2174,31,2025-08-13T06:33:08.503Z,1016.13,Google Pay,Completed,2025-12-24 20:52:36
24490,ORD-2025-024490,8421,136,2025-08-13T04:08:27.064Z,2254.58,Apple Pay,Completed,2025-12-24 20:52:36
24491,ORD-2025-024491,98,67,2025-08-13T03:32:44.106Z,2270.75,Apple Pay,Shipped,2025-12-24 20:52:36
24492,ORD-2025-024492,9087,115,2025-08-13T03:37:28.304Z,2629.9,Google Pay,Completed,2025-12-24 20:52:36
24493,ORD-2025-024493,2124,109,2025-08-13T09:21:59.014Z,998.61,Google Pay,Processing,2025-12-24 20:52:36
24494,ORD-2025-024494,1520,119,2025-08-13T04:48:20.791Z,2716.13,Cash,Completed,2025-12-24 20:52:36
24495,ORD-2025-024495,8831,104,2025-08-13T18:59:26.149Z,1250.62,Google Pay,Processing,2025-12-24 20:52:36
24496,ORD-2025-024496,5968,13,2025-08-13T12:18:33.648Z,2649.69,Debit Card,Shipped,2025-12-24 20:52:36
24497,ORD-2025-024497,10405,10,2025-08-13T06:57:23.966Z,127.77,PayPal,Completed,2025-12-24 20:52:36
24498,ORD-2025-024498,9061,105,2025-08-13T13:52:04.137Z,959.02,Apple Pay,Completed,2025-12-24 20:52:36
24499,ORD-2025-024499,117,31,2025-08-13T11:51:49.071Z,1297.13,PayPal,Completed,2025-12-24 20:52:36
24500,ORD-2025-024500,10924,1,2025-08-13T18:26:04.946Z,1542.59,Debit Card,Completed,2025-12-24 20:52:36
24501,ORD-2025-024501,7418,76,2025-08-13T17:26:21.645Z,798.92,PayPal,Cancelled,2025-12-24 20:52:36
24502,ORD-2025-024502,2978,61,2025-08-13T02:12:18.807Z,1273.83,Apple Pay,Shipped,2025-12-24 20:52:36
24503,ORD-2025-024503,1415,86,2025-08-13T11:18:02.449Z,1186.03,PayPal,Completed,2025-12-24 20:52:36
24504,ORD-2025-024504,5136,72,2025-08-13T07:57:10.804Z,2244.83,Credit Card,Completed,2025-12-24 20:52:36
24505,ORD-2025-024505,526,124,2025-08-13T08:32:23.468Z,2609.47,PayPal,Processing,2025-12-24 20:52:36
24506,ORD-2025-024506,8451,112,2025-08-13T11:50:50.768Z,611.77,Debit Card,Completed,2025-12-24 20:52:36
24507,ORD-2025-024507,10623,63,2025-08-13T10:54:21.441Z,133.05,Google Pay,Shipped,2025-12-24 20:52:36
24508,ORD-2025-024508,7673,117,2025-08-14T04:26:00.959Z,461.37,Apple Pay,Cancelled,2025-12-24 20:52:36
24509,ORD-2025-024509,7846,116,2025-08-13T09:00:16.558Z,2879.15,Apple Pay,Completed,2025-12-24 20:52:36
24510,ORD-2025-024510,819,6,2025-08-13T14:44:24.786Z,867.94,Debit Card,Processing,2025-12-24 20:52:36
24511,ORD-2025-024511,1147,4,2025-08-14T01:30:19.905Z,42.85,Debit Card,Processing,2025-12-24 20:52:36
24512,ORD-2025-024512,8391,36,2025-08-14T05:41:43.274Z,297.16,Cash,Cancelled,2025-12-24 20:52:36
24513,ORD-2025-024513,2668,59,2025-08-14T07:21:22.904Z,1950.03,Google Pay,Cancelled,2025-12-24 20:52:36
24514,ORD-2025-024514,6704,140,2025-08-14T05:04:33.614Z,1975,Debit Card,Processing,2025-12-24 20:52:36
24515,ORD-2025-024515,2705,64,2025-08-14T08:42:00.334Z,3780.39,Google Pay,Completed,2025-12-24 20:52:36
24516,ORD-2025-024516,3630,93,2025-08-14T02:30:59.507Z,564.3,Credit Card,Completed,2025-12-24 20:52:36
24517,ORD-2025-024517,1048,46,2025-08-13T22:13:57.415Z,884.96,Cash,Processing,2025-12-24 20:52:36
24518,ORD-2025-024518,553,37,2025-08-13T16:08:28.394Z,612.55,Credit Card,Cancelled,2025-12-24 20:52:36
24519,ORD-2025-024519,4079,111,2025-08-13T19:23:42.920Z,446.82,Cash,Cancelled,2025-12-24 20:52:36
24520,ORD-2025-024520,3708,9,2025-08-13T20:21:35.091Z,2255.01,PayPal,Processing,2025-12-24 20:52:36
24521,ORD-2025-024521,9356,46,2025-08-13T20:28:54.442Z,353.49,Apple Pay,Processing,2025-12-24 20:52:36
24522,ORD-2025-024522,4182,8,2025-08-13T18:15:15.270Z,716.79,Google Pay,Completed,2025-12-24 20:52:36
24523,ORD-2025-024523,2881,43,2025-08-14T12:21:30.062Z,1046.38,PayPal,Completed,2025-12-24 20:52:36
24524,ORD-2025-024524,10620,70,2025-08-14T05:53:54.612Z,1877.26,PayPal,Shipped,2025-12-24 20:52:36
24525,ORD-2025-024525,6035,19,2025-08-13T17:51:04.700Z,1872.97,Google Pay,Completed,2025-12-24 20:52:36
24526,ORD-2025-024526,6373,149,2025-08-13T17:30:38.725Z,1456.5,PayPal,Processing,2025-12-24 20:52:36
24527,ORD-2025-024527,7019,68,2025-08-14T04:53:57.141Z,559.89,Apple Pay,Shipped,2025-12-24 20:52:36
24528,ORD-2025-024528,641,138,2025-08-14T04:50:54.249Z,1191.39,Credit Card,Processing,2025-12-24 20:52:36
24529,ORD-2025-024529,5909,96,2025-08-14T03:19:01.970Z,1160.72,Cash,Completed,2025-12-24 20:52:36
24530,ORD-2025-024530,8160,115,2025-08-13T17:53:34.848Z,692.22,Debit Card,Completed,2025-12-24 20:52:36
24531,ORD-2025-024531,8358,69,2025-08-13T23:13:06.078Z,3164.21,Debit Card,Shipped,2025-12-24 20:52:36
24532,ORD-2025-024532,3229,106,2025-08-14T05:26:42.347Z,1910.48,Cash,Completed,2025-12-24 20:52:36
24533,ORD-2025-024533,8872,99,2025-08-14T17:51:02.491Z,834.88,Debit Card,Cancelled,2025-12-24 20:52:36
24534,ORD-2025-024534,11622,144,2025-08-14T12:09:20.919Z,936.44,Apple Pay,Completed,2025-12-24 20:52:36
24535,ORD-2025-024535,9142,109,2025-08-14T11:40:26.111Z,905.18,Credit Card,Processing,2025-12-24 20:52:36
24536,ORD-2025-024536,10886,133,2025-08-14T11:22:38.709Z,1537.95,Credit Card,Cancelled,2025-12-24 20:52:36
24537,ORD-2025-024537,6741,43,2025-08-14T08:58:48.614Z,2091.49,Credit Card,Shipped,2025-12-24 20:52:36
24538,ORD-2025-024538,2810,93,2025-08-14T05:09:34.705Z,1935.15,Credit Card,Cancelled,2025-12-24 20:52:36
24539,ORD-2025-024539,9155,72,2025-08-14T08:59:01.945Z,712.41,Credit Card,Completed,2025-12-24 20:52:36
24540,ORD-2025-024540,9049,147,2025-08-14T10:39:43.074Z,1041.22,Credit Card,Shipped,2025-12-24 20:52:36
24541,ORD-2025-024541,7018,34,2025-08-14T07:54:51.898Z,833.28,Google Pay,Completed,2025-12-24 20:52:36
24542,ORD-2025-024542,11995,60,2025-08-14T20:23:19.792Z,1261.92,Apple Pay,Completed,2025-12-24 20:52:36
24543,ORD-2025-024543,5304,36,2025-08-14T03:45:41.545Z,282.76,Cash,Processing,2025-12-24 20:52:36
24544,ORD-2025-024544,9783,50,2025-08-14T20:00:38.698Z,2650.28,Cash,Completed,2025-12-24 20:52:36
24545,ORD-2025-024545,891,78,2025-08-14T08:26:26.409Z,659.7,Apple Pay,Completed,2025-12-24 20:52:36
24546,ORD-2025-024546,7807,116,2025-08-14T16:54:05.247Z,843.96,Google Pay,Processing,2025-12-24 20:52:36
24547,ORD-2025-024547,10916,55,2025-08-15T03:39:36.388Z,586.17,Apple Pay,Completed,2025-12-24 20:52:36
24548,ORD-2025-024548,11590,111,2025-08-14T18:28:13.434Z,2468.62,Google Pay,Completed,2025-12-24 20:52:36
24549,ORD-2025-024549,10245,124,2025-08-14T17:50:02.044Z,277.76,Debit Card,Completed,2025-12-24 20:52:36
24550,ORD-2025-024550,9422,124,2025-08-14T20:50:09.339Z,615.42,Debit Card,Completed,2025-12-24 20:52:36
24551,ORD-2025-024551,10065,81,2025-08-14T12:52:47.633Z,1328.07,Google Pay,Shipped,2025-12-24 20:52:36
24552,ORD-2025-024552,3279,16,2025-08-15T03:30:20.114Z,1815.02,Google Pay,Completed,2025-12-24 20:52:36
24553,ORD-2025-024553,10065,82,2025-08-15T02:06:33.030Z,1540.7,Debit Card,Completed,2025-12-24 20:52:36
24554,ORD-2025-024554,6862,15,2025-08-15T06:47:16.153Z,2749.76,Credit Card,Completed,2025-12-24 20:52:36
24555,ORD-2025-024555,4392,3,2025-08-14T20:55:34.926Z,1147.45,Credit Card,Cancelled,2025-12-24 20:52:36
24556,ORD-2025-024556,4479,8,2025-08-14T13:57:14.712Z,2993.28,Cash,Shipped,2025-12-24 20:52:36
24557,ORD-2025-024557,8297,70,2025-08-14T11:12:17.319Z,906.96,Cash,Completed,2025-12-24 20:52:36
24558,ORD-2025-024558,5938,81,2025-08-14T23:53:12.830Z,531.88,Credit Card,Completed,2025-12-24 20:52:36
24559,ORD-2025-024559,3616,73,2025-08-14T17:01:23.853Z,1076.24,Debit Card,Processing,2025-12-24 20:52:36
24560,ORD-2025-024560,1147,52,2025-08-14T12:22:26.465Z,2499.13,Apple Pay,Completed,2025-12-24 20:52:36
24561,ORD-2025-024561,10773,42,2025-08-15T08:33:24.029Z,281.25,Credit Card,Shipped,2025-12-24 20:52:36
24562,ORD-2025-024562,8149,107,2025-08-15T09:33:28.606Z,2076.99,Debit Card,Completed,2025-12-24 20:52:36
24563,ORD-2025-024563,748,35,2025-08-14T22:16:57.475Z,421.27,PayPal,Completed,2025-12-24 20:52:36
24564,ORD-2025-024564,5939,128,2025-08-15T05:24:54.194Z,3485.85,Google Pay,Completed,2025-12-24 20:52:36
24565,ORD-2025-024565,2168,115,2025-08-14T22:29:20.412Z,1219.23,Credit Card,Shipped,2025-12-24 20:52:36
24566,ORD-2025-024566,2949,140,2025-08-14T22:30:29.662Z,401.61,PayPal,Completed,2025-12-24 20:52:36
24567,ORD-2025-024567,6444,35,2025-08-15T12:53:55.114Z,248.48,Credit Card,Processing,2025-12-24 20:52:36
24568,ORD-2025-024568,6141,103,2025-08-15T05:42:07.967Z,1459.06,Debit Card,Completed,2025-12-24 20:52:36
24569,ORD-2025-024569,5348,54,2025-08-14T17:53:52.768Z,1913.6,Google Pay,Completed,2025-12-24 20:52:36
24570,ORD-2025-024570,11166,138,2025-08-15T01:30:07.447Z,315.29,Credit Card,Shipped,2025-12-24 20:52:36
24571,ORD-2025-024571,6952,66,2025-08-15T13:17:25.556Z,906.47,Credit Card,Completed,2025-12-24 20:52:36
24572,ORD-2025-024572,4287,74,2025-08-15T04:29:25.230Z,429.27,Credit Card,Completed,2025-12-24 20:52:36
24573,ORD-2025-024573,1016,84,2025-08-15T11:04:20.536Z,2862.02,Cash,Processing,2025-12-24 20:52:36
24574,ORD-2025-024574,2578,60,2025-08-15T16:26:21.853Z,1332.73,Cash,Completed,2025-12-24 20:52:36
24575,ORD-2025-024575,7979,98,2025-08-15T13:06:37.208Z,819.78,Credit Card,Cancelled,2025-12-24 20:52:36
24576,ORD-2025-024576,5537,70,2025-08-15T15:35:20.103Z,365.46,Credit Card,Completed,2025-12-24 20:52:36
24577,ORD-2025-024577,204,51,2025-08-14T23:24:58.143Z,222.37,Debit Card,Completed,2025-12-24 20:52:36
24578,ORD-2025-024578,4141,78,2025-08-15T16:13:00.179Z,1364.61,Apple Pay,Cancelled,2025-12-24 20:52:36
24579,ORD-2025-024579,11925,100,2025-08-15T19:29:46.929Z,1240.31,Cash,Completed,2025-12-24 20:52:36
24580,ORD-2025-024580,5422,15,2025-08-15T22:21:29.600Z,2296.54,Apple Pay,Completed,2025-12-24 20:52:36
24581,ORD-2025-024581,1601,111,2025-08-15T12:07:57.831Z,1667.34,Credit Card,Completed,2025-12-24 20:52:36
24582,ORD-2025-024582,5636,43,2025-08-15T03:18:09.999Z,443.22,Cash,Cancelled,2025-12-24 20:52:36
24583,ORD-2025-024583,5374,38,2025-08-15T11:32:44.278Z,528.17,Google Pay,Cancelled,2025-12-24 20:52:36
24584,ORD-2025-024584,1382,7,2025-08-15T01:32:38.061Z,638.77,Debit Card,Cancelled,2025-12-24 20:52:36
24585,ORD-2025-024585,8115,1,2025-08-15T07:56:34.024Z,940.29,Credit Card,Cancelled,2025-12-24 20:52:36
24586,ORD-2025-024586,11017,2,2025-08-16T00:43:28.398Z,1607.41,Apple Pay,Cancelled,2025-12-24 20:52:36
24587,ORD-2025-024587,1987,45,2025-08-15T23:45:35.449Z,939.88,Google Pay,Processing,2025-12-24 20:52:36
24588,ORD-2025-024588,11400,65,2025-08-16T03:05:03.682Z,1860.91,Apple Pay,Completed,2025-12-24 20:52:36
24589,ORD-2025-024589,69,37,2025-08-15T09:52:02.627Z,724.4,PayPal,Completed,2025-12-24 20:52:36
24590,ORD-2025-024590,5745,46,2025-08-16T03:30:20.424Z,423.01,Cash,Completed,2025-12-24 20:52:36
24591,ORD-2025-024591,6382,150,2025-08-16T04:18:07.880Z,550.91,Apple Pay,Shipped,2025-12-24 20:52:36
24592,ORD-2025-024592,11117,7,2025-08-16T04:19:44.736Z,2576.2,Debit Card,Completed,2025-12-24 20:52:36
24593,ORD-2025-024593,7715,141,2025-08-15T09:17:39.808Z,323.24,Debit Card,Completed,2025-12-24 20:52:36
24594,ORD-2025-024594,7074,21,2025-08-15T08:56:20.505Z,1833.66,PayPal,Completed,2025-12-24 20:52:36
24595,ORD-2025-024595,4785,34,2025-08-15T17:44:06.890Z,1503.18,Cash,Completed,2025-12-24 20:52:36
24596,ORD-2025-024596,1403,66,2025-08-16T07:36:38.246Z,141.24,Credit Card,Cancelled,2025-12-24 20:52:36
24597,ORD-2025-024597,1293,126,2025-08-15T20:17:36.124Z,1730.47,Debit Card,Cancelled,2025-12-24 20:52:36
24598,ORD-2025-024598,752,9,2025-08-15T22:50:21.513Z,1787.25,PayPal,Processing,2025-12-24 20:52:36
24599,ORD-2025-024599,7922,28,2025-08-15T15:20:51.018Z,1986.17,Cash,Completed,2025-12-24 20:52:36
24600,ORD-2025-024600,2813,103,2025-08-16T05:45:18.490Z,913.53,Apple Pay,Shipped,2025-12-24 20:52:36
24601,ORD-2025-024601,7840,48,2025-08-16T01:19:25.058Z,686.65,Cash,Completed,2025-12-24 20:52:36
24602,ORD-2025-024602,4906,103,2025-08-15T19:40:40.856Z,262.55,Apple Pay,Completed,2025-12-24 20:52:36
24603,ORD-2025-024603,5550,4,2025-08-16T08:55:35.366Z,311.37,Debit Card,Completed,2025-12-24 20:52:36
24604,ORD-2025-024604,10231,24,2025-08-15T13:23:38.704Z,344.15,Google Pay,Completed,2025-12-24 20:52:36
24605,ORD-2025-024605,9771,127,2025-08-16T03:52:31.148Z,4040.72,Google Pay,Completed,2025-12-24 20:52:36
24606,ORD-2025-024606,6356,120,2025-08-15T14:26:37.721Z,147.28,Debit Card,Cancelled,2025-12-24 20:52:36
24607,ORD-2025-024607,4866,62,2025-08-15T23:40:59.358Z,3042.5,Cash,Completed,2025-12-24 20:52:36
24608,ORD-2025-024608,7625,150,2025-08-15T17:18:20.641Z,843.57,Debit Card,Shipped,2025-12-24 20:52:36
24609,ORD-2025-024609,8793,88,2025-08-15T18:42:28.778Z,2886.3,Google Pay,Completed,2025-12-24 20:52:36
24610,ORD-2025-024610,3773,109,2025-08-15T23:18:02.712Z,1624.28,Apple Pay,Completed,2025-12-24 20:52:36
24611,ORD-2025-024611,1860,132,2025-08-15T23:36:12.556Z,2934.84,Debit Card,Processing,2025-12-24 20:52:36
24612,ORD-2025-024612,9894,121,2025-08-16T05:00:06.115Z,398.45,Cash,Completed,2025-12-24 20:52:36
24613,ORD-2025-024613,10340,132,2025-08-16T15:12:14.049Z,691.08,Debit Card,Completed,2025-12-24 20:52:36
24614,ORD-2025-024614,3276,33,2025-08-15T23:30:17.367Z,2567.81,Cash,Cancelled,2025-12-24 20:52:36
24615,ORD-2025-024615,10375,69,2025-08-16T13:58:12.819Z,127.08,Cash,Completed,2025-12-24 20:52:36
24616,ORD-2025-024616,682,118,2025-08-16T05:20:03.259Z,352.2,Cash,Completed,2025-12-24 20:52:36
24617,ORD-2025-024617,10465,14,2025-08-16T00:51:39.562Z,1546.79,Google Pay,Completed,2025-12-24 20:52:36
24618,ORD-2025-024618,6361,130,2025-08-16T11:55:20.847Z,1986.31,Debit Card,Completed,2025-12-24 20:52:36
24619,ORD-2025-024619,6908,54,2025-08-16T09:03:45.277Z,2142.68,Credit Card,Completed,2025-12-24 20:52:36
24620,ORD-2025-024620,4192,145,2025-08-16T02:49:06.455Z,804.18,Cash,Completed,2025-12-24 20:52:36
24621,ORD-2025-024621,7467,87,2025-08-16T04:27:10.000Z,437.59,Google Pay,Completed,2025-12-24 20:52:36
24622,ORD-2025-024622,5362,75,2025-08-16T11:58:25.548Z,288.22,Debit Card,Completed,2025-12-24 20:52:36
24623,ORD-2025-024623,10322,125,2025-08-16T18:16:23.088Z,1784.09,Google Pay,Processing,2025-12-24 20:52:36
24624,ORD-2025-024624,3258,74,2025-08-16T07:20:23.948Z,2181.33,Credit Card,Completed,2025-12-24 20:52:36
24625,ORD-2025-024625,6768,139,2025-08-16T15:04:56.397Z,1479.98,Apple Pay,Completed,2025-12-24 20:52:36
24626,ORD-2025-024626,7119,69,2025-08-16T19:41:19.690Z,2015.19,Google Pay,Shipped,2025-12-24 20:52:36
24627,ORD-2025-024627,9808,128,2025-08-16T03:14:01.751Z,861.95,Apple Pay,Completed,2025-12-24 20:52:36
24628,ORD-2025-024628,11238,83,2025-08-16T07:00:46.231Z,387.52,Apple Pay,Completed,2025-12-24 20:52:36
24629,ORD-2025-024629,11932,101,2025-08-16T23:02:49.611Z,138.65,Apple Pay,Completed,2025-12-24 20:52:36
24630,ORD-2025-024630,4944,94,2025-08-16T14:08:43.396Z,519,PayPal,Processing,2025-12-24 20:52:36
24631,ORD-2025-024631,9010,55,2025-08-16T22:59:00.021Z,1702.92,Credit Card,Processing,2025-12-24 20:52:36
24632,ORD-2025-024632,10109,86,2025-08-16T12:59:21.336Z,1022.67,Cash,Completed,2025-12-24 20:52:36
24633,ORD-2025-024633,2902,41,2025-08-16T23:09:44.964Z,1781.81,Credit Card,Completed,2025-12-24 20:52:36
24634,ORD-2025-024634,4400,118,2025-08-16T11:49:43.423Z,1332.02,Debit Card,Completed,2025-12-24 20:52:36
24635,ORD-2025-024635,10743,56,2025-08-17T05:42:39.730Z,866.19,Cash,Cancelled,2025-12-24 20:52:36
24636,ORD-2025-024636,4595,51,2025-08-16T17:18:34.947Z,1553.66,Debit Card,Shipped,2025-12-24 20:52:36
24637,ORD-2025-024637,2698,141,2025-08-17T00:32:07.104Z,1176.69,Google Pay,Completed,2025-12-24 20:52:36
24638,ORD-2025-024638,1257,146,2025-08-17T00:08:19.430Z,49.28,PayPal,Shipped,2025-12-24 20:52:36
24639,ORD-2025-024639,11724,41,2025-08-17T08:00:58.005Z,919.04,Apple Pay,Shipped,2025-12-24 20:52:36
24640,ORD-2025-024640,557,79,2025-08-17T00:32:44.034Z,972.78,Google Pay,Shipped,2025-12-24 20:52:36
24641,ORD-2025-024641,9053,70,2025-08-16T22:53:37.239Z,2244.24,Apple Pay,Completed,2025-12-24 20:52:36
24642,ORD-2025-024642,7436,98,2025-08-16T15:13:05.411Z,2591.95,Google Pay,Shipped,2025-12-24 20:52:36
24643,ORD-2025-024643,5632,117,2025-08-17T04:50:57.133Z,1913.59,Debit Card,Completed,2025-12-24 20:52:36
24644,ORD-2025-024644,2969,91,2025-08-16T22:35:47.552Z,1938.08,PayPal,Cancelled,2025-12-24 20:52:36
24645,ORD-2025-024645,8300,51,2025-08-16T16:58:33.241Z,1036.11,Cash,Completed,2025-12-24 20:52:36
24646,ORD-2025-024646,9471,70,2025-08-16T15:55:30.470Z,188.64,Apple Pay,Completed,2025-12-24 20:52:36
24647,ORD-2025-024647,4329,112,2025-08-17T10:36:46.768Z,1817.6,Google Pay,Completed,2025-12-24 20:52:36
24648,ORD-2025-024648,2824,26,2025-08-16T16:40:05.796Z,1293.16,PayPal,Completed,2025-12-24 20:52:36
24649,ORD-2025-024649,9555,51,2025-08-16T18:38:44.847Z,2001.61,Cash,Completed,2025-12-24 20:52:36
24650,ORD-2025-024650,6677,82,2025-08-17T11:33:12.383Z,153.96,Google Pay,Completed,2025-12-24 20:52:36
24651,ORD-2025-024651,685,15,2025-08-17T08:38:29.927Z,2933.27,Cash,Cancelled,2025-12-24 20:52:36
24652,ORD-2025-024652,2851,57,2025-08-17T00:17:46.704Z,1835.82,Credit Card,Processing,2025-12-24 20:52:36
24653,ORD-2025-024653,6071,30,2025-08-16T22:15:28.494Z,1131.65,Apple Pay,Processing,2025-12-24 20:52:36
24654,ORD-2025-024654,192,133,2025-08-17T07:40:11.093Z,363.11,PayPal,Completed,2025-12-24 20:52:36
24655,ORD-2025-024655,2833,43,2025-08-17T03:44:30.944Z,210.85,PayPal,Completed,2025-12-24 20:52:36
24656,ORD-2025-024656,9343,19,2025-08-17T04:01:14.167Z,2640.21,PayPal,Completed,2025-12-24 20:52:36
24657,ORD-2025-024657,6065,84,2025-08-16T23:11:45.839Z,1003.45,Apple Pay,Completed,2025-12-24 20:52:36
24658,ORD-2025-024658,6667,69,2025-08-16T21:59:32.104Z,1617.12,Debit Card,Shipped,2025-12-24 20:52:36
24659,ORD-2025-024659,8232,11,2025-08-17T18:48:18.691Z,1049.82,Google Pay,Completed,2025-12-24 20:52:36
24660,ORD-2025-024660,7615,149,2025-08-17T07:18:29.608Z,1519.67,Google Pay,Completed,2025-12-24 20:52:36
