inventory_id,product_id,location_type,location_id,quantity_on_hand,quantity_reserved,last_restock_date,last_updated
13319,45,store,110,198,20,2025-12-11,2025-12-24 20:51:55
13320,57,store,110,161,21,2025-12-20,2025-12-24 20:51:55
13321,18,store,110,154,2,2025-11-28,2025-12-24 20:51:55
13322,107,store,110,50,4,2025-12-05,2025-12-24 20:51:55
13323,38,store,110,162,26,2025-11-25,2025-12-24 20:51:55
13324,86,store,110,191,4,2025-12-15,2025-12-24 20:51:55
13325,4,store,110,110,17,2025-12-07,2025-12-24 20:51:55
13326,51,store,110,33,0,2025-12-22,2025-12-24 20:51:55
13327,3,store,110,53,9,2025-12-22,2025-12-24 20:51:55
13328,29,store,110,108,13,2025-12-16,2025-12-24 20:51:55
13329,93,store,110,82,0,2025-12-05,2025-12-24 20:51:55
13330,72,store,110,138,16,2025-12-06,2025-12-24 20:51:55
13331,135,store,110,12,0,2025-12-06,2025-12-24 20:51:55
13332,131,store,110,24,2,2025-12-04,2025-12-24 20:51:55
13333,79,store,110,190,13,2025-11-24,2025-12-24 20:51:55
13334,73,store,110,184,24,2025-12-21,2025-12-24 20:51:55
13335,78,store,110,17,2,2025-12-10,2025-12-24 20:51:55
13336,88,store,110,167,5,2025-12-23,2025-12-24 20:51:55
13337,77,store,110,204,2,2025-12-11,2025-12-24 20:51:55
13338,62,store,110,93,1,2025-12-18,2025-12-24 20:51:55
13339,117,store,110,137,21,2025-11-30,2025-12-24 20:51:55
13340,13,store,110,197,29,2025-12-04,2025-12-24 20:51:55
13341,21,store,110,193,8,2025-12-21,2025-12-24 20:51:55
13342,50,store,110,55,4,2025-12-22,2025-12-24 20:51:55
13343,68,store,110,83,10,2025-12-21,2025-12-24 20:51:55
13344,133,store,110,62,2,2025-11-24,2025-12-24 20:51:55
13345,49,store,110,19,2,2025-12-17,2025-12-24 20:51:55
13346,82,store,110,73,13,2025-12-21,2025-12-24 20:51:55
13347,10,store,110,34,4,2025-12-17,2025-12-24 20:51:55
13348,120,store,110,84,8,2025-12-20,2025-12-24 20:51:55
13349,1,store,110,18,3,2025-12-14,2025-12-24 20:51:55
13350,113,store,110,15,0,2025-12-13,2025-12-24 20:51:55
13351,85,store,110,207,19,2025-12-19,2025-12-24 20:51:55
13352,139,store,110,48,8,2025-12-23,2025-12-24 20:51:55
13353,121,store,110,95,8,2025-11-26,2025-12-24 20:51:55
13354,80,store,110,68,7,2025-12-16,2025-12-24 20:51:55
13355,95,store,110,156,17,2025-12-12,2025-12-24 20:51:55
13356,36,store,110,117,11,2025-12-08,2025-12-24 20:51:55
13357,106,store,110,52,3,2025-12-07,2025-12-24 20:51:55
13358,14,store,110,199,35,2025-12-14,2025-12-24 20:51:55
13359,115,store,110,190,15,2025-12-13,2025-12-24 20:51:55
13360,104,store,110,57,2,2025-12-16,2025-12-24 20:51:55
13361,40,store,110,77,14,2025-12-18,2025-12-24 20:51:55
13362,37,store,110,78,15,2025-11-25,2025-12-24 20:51:55
13363,81,store,110,176,1,2025-12-08,2025-12-24 20:51:55
13364,96,store,111,57,7,2025-12-18,2025-12-24 20:51:55
13365,18,store,111,166,1,2025-12-21,2025-12-24 20:51:55
13366,56,store,111,82,8,2025-12-22,2025-12-24 20:51:55
13367,148,store,111,128,19,2025-11-30,2025-12-24 20:51:55
13368,48,store,111,126,13,2025-11-24,2025-12-24 20:51:55
13369,134,store,111,36,6,2025-12-17,2025-12-24 20:51:55
13370,11,store,111,96,8,2025-12-03,2025-12-24 20:51:55
13371,118,store,111,39,2,2025-11-29,2025-12-24 20:51:55
13372,139,store,111,142,21,2025-11-27,2025-12-24 20:51:55
13373,142,store,111,137,3,2025-12-02,2025-12-24 20:51:55
13374,115,store,111,58,6,2025-12-16,2025-12-24 20:51:55
13375,26,store,111,48,6,2025-12-18,2025-12-24 20:51:55
13376,60,store,111,10,1,2025-12-15,2025-12-24 20:51:55
13377,41,store,111,86,15,2025-12-01,2025-12-24 20:51:55
13378,19,store,111,99,13,2025-11-29,2025-12-24 20:51:55
13379,122,store,111,47,4,2025-12-04,2025-12-24 20:51:55
13380,29,store,111,159,15,2025-11-28,2025-12-24 20:51:55
13381,146,store,111,119,5,2025-12-19,2025-12-24 20:51:55
13382,1,store,111,78,1,2025-12-03,2025-12-24 20:51:55
13383,90,store,111,128,2,2025-12-20,2025-12-24 20:51:55
13384,42,store,111,121,10,2025-12-12,2025-12-24 20:51:55
13385,2,store,111,145,10,2025-12-14,2025-12-24 20:51:55
13386,105,store,111,200,9,2025-12-21,2025-12-24 20:51:55
13387,20,store,111,150,28,2025-12-19,2025-12-24 20:51:55
13388,136,store,111,103,3,2025-11-24,2025-12-24 20:51:55
13389,91,store,111,151,15,2025-12-13,2025-12-24 20:51:55
13390,83,store,111,76,3,2025-12-13,2025-12-24 20:51:55
13391,116,store,111,64,11,2025-11-26,2025-12-24 20:51:55
13392,37,store,111,166,28,2025-11-30,2025-12-24 20:51:55
13393,143,store,111,98,12,2025-12-15,2025-12-24 20:51:55
13394,121,store,111,112,11,2025-12-18,2025-12-24 20:51:55
13395,75,store,111,140,6,2025-12-11,2025-12-24 20:51:55
13396,58,store,111,87,8,2025-12-21,2025-12-24 20:51:55
13397,35,store,111,73,10,2025-12-02,2025-12-24 20:51:55
13398,57,store,111,138,0,2025-12-18,2025-12-24 20:51:55
13399,92,store,111,86,13,2025-11-26,2025-12-24 20:51:55
13400,128,store,111,25,1,2025-12-03,2025-12-24 20:51:55
13401,44,store,111,63,11,2025-12-12,2025-12-24 20:51:55
13402,21,store,111,150,10,2025-12-11,2025-12-24 20:51:55
13403,24,store,111,38,4,2025-12-18,2025-12-24 20:51:55
13404,104,store,111,208,17,2025-12-16,2025-12-24 20:51:55
13405,70,store,111,154,6,2025-11-24,2025-12-24 20:51:55
13406,84,store,111,94,0,2025-12-15,2025-12-24 20:51:55
13407,71,store,111,44,0,2025-12-19,2025-12-24 20:51:55
13408,64,store,111,17,0,2025-12-18,2025-12-24 20:51:55
13409,63,store,111,55,0,2025-11-25,2025-12-24 20:51:55
13410,12,store,111,192,19,2025-12-05,2025-12-24 20:51:55
13411,149,store,111,152,20,2025-11-29,2025-12-24 20:51:55
13412,133,store,111,193,34,2025-12-23,2025-12-24 20:51:55
13413,53,store,111,79,5,2025-12-20,2025-12-24 20:51:55
13414,125,store,111,52,7,2025-12-03,2025-12-24 20:51:55
13415,147,store,111,96,8,2025-12-23,2025-12-24 20:51:55
13416,81,store,111,19,0,2025-12-10,2025-12-24 20:51:55
13417,144,store,111,62,5,2025-11-29,2025-12-24 20:51:55
13418,15,store,111,159,7,2025-11-26,2025-12-24 20:51:55
13419,97,store,111,171,18,2025-11-28,2025-12-24 20:51:55
13420,145,store,111,125,6,2025-12-21,2025-12-24 20:51:55
13421,31,store,111,180,14,2025-11-26,2025-12-24 20:51:55
13422,22,store,111,162,3,2025-12-17,2025-12-24 20:51:55
13423,50,store,111,163,16,2025-11-24,2025-12-24 20:51:55
13424,55,store,111,114,9,2025-11-27,2025-12-24 20:51:55
13425,10,store,111,142,1,2025-12-23,2025-12-24 20:51:55
13426,6,store,111,204,40,2025-12-04,2025-12-24 20:51:55
13427,46,store,111,200,4,2025-12-16,2025-12-24 20:51:55
13428,9,store,111,181,21,2025-12-11,2025-12-24 20:51:55
13429,80,store,111,26,0,2025-11-30,2025-12-24 20:51:55
13430,47,store,111,202,5,2025-12-07,2025-12-24 20:51:55
13431,3,store,111,155,11,2025-11-28,2025-12-24 20:51:55
13432,123,store,111,57,0,2025-11-26,2025-12-24 20:51:55
13433,130,store,111,152,13,2025-12-19,2025-12-24 20:51:55
13434,51,store,111,152,8,2025-11-26,2025-12-24 20:51:55
13435,40,store,111,13,0,2025-11-30,2025-12-24 20:51:55
13436,106,store,111,137,18,2025-11-30,2025-12-24 20:51:55
13437,59,store,111,37,6,2025-11-29,2025-12-24 20:51:55
13438,65,store,111,101,19,2025-12-06,2025-12-24 20:51:55
13439,137,store,111,48,2,2025-12-05,2025-12-24 20:51:55
13440,52,store,111,70,2,2025-12-05,2025-12-24 20:51:55
13441,14,store,111,129,0,2025-12-12,2025-12-24 20:51:55
13442,78,store,111,168,6,2025-12-11,2025-12-24 20:51:55
13443,7,store,111,88,7,2025-12-09,2025-12-24 20:51:55
13444,38,store,111,128,10,2025-12-07,2025-12-24 20:51:55
13445,17,store,111,205,22,2025-12-13,2025-12-24 20:51:55
13446,100,store,111,129,20,2025-12-03,2025-12-24 20:51:55
13447,43,store,111,31,4,2025-12-07,2025-12-24 20:51:55
13448,73,store,111,92,4,2025-11-26,2025-12-24 20:51:55
13449,127,store,111,174,0,2025-12-01,2025-12-24 20:51:55
13450,13,store,111,118,15,2025-12-14,2025-12-24 20:51:55
13451,82,store,111,186,29,2025-12-18,2025-12-24 20:51:55
13452,67,store,111,128,23,2025-12-15,2025-12-24 20:51:55
13453,62,store,111,190,15,2025-12-17,2025-12-24 20:51:55
13454,135,store,111,124,13,2025-12-02,2025-12-24 20:51:55
13455,69,store,111,49,5,2025-12-11,2025-12-24 20:51:55
13456,39,store,111,176,30,2025-11-28,2025-12-24 20:51:55
13457,112,store,111,92,17,2025-12-16,2025-12-24 20:51:55
13458,138,store,111,16,0,2025-12-20,2025-12-24 20:51:55
13459,34,store,111,146,25,2025-12-04,2025-12-24 20:51:55
13460,74,store,111,41,4,2025-12-21,2025-12-24 20:51:55
13461,66,store,111,165,27,2025-11-27,2025-12-24 20:51:55
13462,129,store,111,77,10,2025-11-25,2025-12-24 20:51:55
13463,33,store,111,90,14,2025-12-01,2025-12-24 20:51:55
13464,150,store,111,145,12,2025-11-24,2025-12-24 20:51:55
13465,4,store,111,177,1,2025-12-07,2025-12-24 20:51:55
13466,131,store,111,135,17,2025-12-23,2025-12-24 20:51:55
13467,30,store,111,188,6,2025-12-23,2025-12-24 20:51:55
13468,110,store,112,127,19,2025-12-07,2025-12-24 20:51:55
13469,3,store,112,12,0,2025-12-19,2025-12-24 20:51:55
13470,13,store,112,21,2,2025-12-09,2025-12-24 20:51:55
13471,125,store,112,148,10,2025-12-11,2025-12-24 20:51:55
13472,67,store,112,108,6,2025-12-12,2025-12-24 20:51:55
13473,87,store,112,154,6,2025-12-14,2025-12-24 20:51:55
13474,140,store,112,139,7,2025-12-16,2025-12-24 20:51:55
13475,93,store,112,39,4,2025-12-02,2025-12-24 20:51:55
13476,72,store,112,94,18,2025-12-06,2025-12-24 20:51:55
13477,70,store,112,21,0,2025-11-25,2025-12-24 20:51:55
13478,15,store,112,135,17,2025-12-16,2025-12-24 20:51:55
13479,109,store,112,107,12,2025-12-05,2025-12-24 20:51:55
13480,127,store,112,10,0,2025-12-19,2025-12-24 20:51:55
13481,35,store,112,73,9,2025-12-20,2025-12-24 20:51:55
13482,64,store,112,125,17,2025-12-03,2025-12-24 20:51:55
13483,88,store,112,85,14,2025-12-21,2025-12-24 20:51:55
13484,34,store,112,200,13,2025-12-22,2025-12-24 20:51:55
13485,130,store,112,36,4,2025-12-17,2025-12-24 20:51:55
13486,104,store,112,99,16,2025-12-17,2025-12-24 20:51:55
13487,128,store,112,59,0,2025-11-26,2025-12-24 20:51:55
13488,32,store,112,130,0,2025-12-14,2025-12-24 20:51:55
13489,98,store,112,144,11,2025-12-20,2025-12-24 20:51:55
13490,47,store,112,117,12,2025-11-27,2025-12-24 20:51:55
13491,27,store,112,23,1,2025-12-07,2025-12-24 20:51:55
13492,25,store,112,60,2,2025-12-22,2025-12-24 20:51:55
13493,29,store,112,177,8,2025-12-10,2025-12-24 20:51:55
13494,91,store,112,171,28,2025-11-27,2025-12-24 20:51:55
13495,14,store,112,141,8,2025-11-29,2025-12-24 20:51:55
13496,76,store,112,17,1,2025-12-08,2025-12-24 20:51:55
13497,20,store,112,81,4,2025-12-23,2025-12-24 20:51:55
13498,66,store,112,155,22,2025-12-01,2025-12-24 20:51:55
13499,103,store,112,201,23,2025-12-10,2025-12-24 20:51:55
13500,19,store,112,148,2,2025-12-21,2025-12-24 20:51:55
13501,113,store,112,191,23,2025-12-11,2025-12-24 20:51:55
13502,41,store,112,54,9,2025-12-06,2025-12-24 20:51:55
13503,144,store,112,29,0,2025-12-23,2025-12-24 20:51:55
13504,59,store,112,23,2,2025-12-16,2025-12-24 20:51:55
13505,97,store,112,117,2,2025-12-12,2025-12-24 20:51:55
13506,145,store,112,126,12,2025-12-20,2025-12-24 20:51:55
13507,37,store,112,197,32,2025-11-28,2025-12-24 20:51:55
13508,63,store,112,88,0,2025-11-26,2025-12-24 20:51:55
13509,142,store,112,163,9,2025-12-14,2025-12-24 20:51:55
13510,57,store,112,158,25,2025-12-15,2025-12-24 20:51:55
13511,71,store,112,109,10,2025-12-10,2025-12-24 20:51:55
13512,92,store,112,20,2,2025-12-07,2025-12-24 20:51:55
13513,131,store,112,99,12,2025-12-06,2025-12-24 20:51:55
13514,43,store,112,125,8,2025-12-20,2025-12-24 20:51:55
13515,44,store,112,18,1,2025-12-11,2025-12-24 20:51:55
13516,81,store,112,63,2,2025-11-26,2025-12-24 20:51:55
13517,40,store,112,165,27,2025-12-06,2025-12-24 20:51:55
13518,75,store,112,58,5,2025-11-25,2025-12-24 20:51:55
13519,107,store,112,59,7,2025-12-01,2025-12-24 20:51:55
13520,55,store,112,168,17,2025-12-21,2025-12-24 20:51:55
13521,4,store,112,67,9,2025-12-16,2025-12-24 20:51:55
13522,117,store,112,179,7,2025-12-22,2025-12-24 20:51:55
13523,99,store,112,12,0,2025-12-21,2025-12-24 20:51:55
13524,108,store,112,106,11,2025-12-02,2025-12-24 20:51:55
13525,111,store,112,127,18,2025-11-24,2025-12-24 20:51:55
13526,16,store,112,188,23,2025-12-13,2025-12-24 20:51:55
13527,82,store,112,206,27,2025-12-15,2025-12-24 20:51:55
13528,129,store,112,64,7,2025-12-11,2025-12-24 20:51:55
13529,52,store,112,71,13,2025-12-09,2025-12-24 20:51:55
13530,58,store,112,111,4,2025-11-28,2025-12-24 20:51:55
13531,115,store,112,117,4,2025-12-15,2025-12-24 20:51:55
13532,89,store,112,65,8,2025-12-08,2025-12-24 20:51:55
13533,149,store,112,178,11,2025-12-22,2025-12-24 20:51:55
13534,101,store,112,54,4,2025-12-10,2025-12-24 20:51:55
13535,124,store,112,10,0,2025-12-09,2025-12-24 20:51:55
13536,23,store,112,121,2,2025-12-22,2025-12-24 20:51:55
13537,33,store,112,151,5,2025-11-27,2025-12-24 20:51:55
13538,121,store,112,191,32,2025-12-16,2025-12-24 20:51:55
13539,146,store,112,114,22,2025-12-04,2025-12-24 20:51:55
13540,2,store,112,13,1,2025-12-08,2025-12-24 20:51:55
13541,96,store,112,43,1,2025-11-25,2025-12-24 20:51:55
13542,86,store,112,81,0,2025-12-23,2025-12-24 20:51:55
13543,68,store,112,190,36,2025-12-22,2025-12-24 20:51:55
13544,134,store,112,25,4,2025-12-15,2025-12-24 20:51:55
13545,28,store,112,19,3,2025-12-13,2025-12-24 20:51:55
13546,5,store,112,46,7,2025-12-05,2025-12-24 20:51:55
13547,100,store,112,100,3,2025-11-24,2025-12-24 20:51:55
13548,51,store,112,118,17,2025-12-21,2025-12-24 20:51:55
13549,133,store,112,189,19,2025-12-02,2025-12-24 20:51:55
13550,30,store,112,145,9,2025-12-20,2025-12-24 20:51:55
13551,24,store,112,190,34,2025-12-13,2025-12-24 20:51:55
13552,1,store,112,129,0,2025-12-02,2025-12-24 20:51:55
13553,135,store,112,67,10,2025-12-20,2025-12-24 20:51:55
13554,85,store,112,144,5,2025-12-23,2025-12-24 20:51:55
13555,61,store,112,198,20,2025-12-17,2025-12-24 20:51:55
13556,106,store,112,169,4,2025-12-10,2025-12-24 20:51:55
13557,136,store,112,142,8,2025-11-29,2025-12-24 20:51:55
13558,73,store,112,114,6,2025-12-17,2025-12-24 20:51:55
13559,120,store,112,162,3,2025-12-12,2025-12-24 20:51:55
13560,84,store,112,25,0,2025-12-07,2025-12-24 20:51:55
13561,7,store,112,168,4,2025-12-11,2025-12-24 20:51:55
13562,54,store,112,165,4,2025-12-09,2025-12-24 20:51:55
13563,141,store,112,48,3,2025-12-22,2025-12-24 20:51:55
13564,45,store,112,22,0,2025-11-29,2025-12-24 20:51:55
13565,6,store,112,130,16,2025-12-21,2025-12-24 20:51:55
13566,102,store,112,188,28,2025-12-02,2025-12-24 20:51:55
13567,36,store,112,106,8,2025-12-23,2025-12-24 20:51:55
13568,9,store,112,114,1,2025-12-15,2025-12-24 20:51:55
13569,18,store,112,40,0,2025-12-15,2025-12-24 20:51:55
13570,69,store,112,156,21,2025-12-10,2025-12-24 20:51:55
13571,42,store,112,79,8,2025-12-07,2025-12-24 20:51:55
13572,74,store,112,22,2,2025-12-18,2025-12-24 20:51:55
13573,77,store,112,57,7,2025-12-06,2025-12-24 20:51:55
13574,12,store,112,116,8,2025-12-20,2025-12-24 20:51:55
13575,123,store,112,189,26,2025-12-10,2025-12-24 20:51:55
13576,143,store,112,165,19,2025-12-09,2025-12-24 20:51:55
13577,103,store,113,47,1,2025-12-02,2025-12-24 20:51:55
13578,60,store,113,147,26,2025-12-23,2025-12-24 20:51:55
13579,24,store,113,204,28,2025-12-06,2025-12-24 20:51:55
13580,107,store,113,101,6,2025-12-09,2025-12-24 20:51:55
13581,145,store,113,131,16,2025-12-08,2025-12-24 20:51:55
13582,51,store,113,23,2,2025-12-04,2025-12-24 20:51:55
13583,25,store,113,184,26,2025-12-06,2025-12-24 20:51:55
13584,36,store,113,143,26,2025-11-25,2025-12-24 20:51:55
13585,126,store,113,105,10,2025-12-20,2025-12-24 20:51:55
13586,21,store,113,195,26,2025-12-21,2025-12-24 20:51:55
13587,19,store,113,170,29,2025-11-25,2025-12-24 20:51:55
13588,68,store,113,32,3,2025-11-24,2025-12-24 20:51:55
13589,4,store,113,104,15,2025-12-07,2025-12-24 20:51:55
13590,1,store,113,156,23,2025-12-08,2025-12-24 20:51:55
13591,56,store,113,33,4,2025-12-19,2025-12-24 20:51:55
13592,150,store,113,169,18,2025-12-03,2025-12-24 20:51:55
13593,144,store,113,141,22,2025-11-29,2025-12-24 20:51:55
13594,141,store,113,185,28,2025-12-07,2025-12-24 20:51:55
13595,90,store,113,51,4,2025-12-17,2025-12-24 20:51:55
13596,44,store,113,20,3,2025-11-26,2025-12-24 20:51:55
13597,139,store,113,140,7,2025-12-15,2025-12-24 20:51:55
13598,32,store,113,101,17,2025-12-22,2025-12-24 20:51:55
13599,138,store,113,150,0,2025-12-16,2025-12-24 20:51:55
13600,16,store,113,108,9,2025-11-24,2025-12-24 20:51:55
13601,104,store,113,62,1,2025-12-06,2025-12-24 20:51:55
13602,12,store,113,29,4,2025-12-12,2025-12-24 20:51:55
13603,73,store,113,203,29,2025-12-23,2025-12-24 20:51:55
13604,83,store,113,129,9,2025-12-09,2025-12-24 20:51:55
13605,81,store,113,22,0,2025-11-26,2025-12-24 20:51:55
13606,41,store,113,124,20,2025-12-01,2025-12-24 20:51:55
13607,79,store,113,67,7,2025-11-26,2025-12-24 20:51:55
13608,134,store,113,202,14,2025-12-02,2025-12-24 20:51:55
13609,30,store,113,35,6,2025-12-16,2025-12-24 20:51:55
13610,105,store,113,142,2,2025-12-05,2025-12-24 20:51:55
13611,116,store,113,83,4,2025-11-27,2025-12-24 20:51:55
13612,26,store,113,68,8,2025-12-16,2025-12-24 20:51:55
13613,15,store,113,48,2,2025-11-28,2025-12-24 20:51:55
13614,91,store,113,82,12,2025-12-03,2025-12-24 20:51:55
13615,109,store,113,128,4,2025-12-03,2025-12-24 20:51:55
13616,31,store,113,12,2,2025-12-10,2025-12-24 20:51:55
13617,72,store,113,51,2,2025-12-22,2025-12-24 20:51:55
13618,130,store,113,45,7,2025-12-22,2025-12-24 20:51:55
13619,48,store,113,119,22,2025-12-23,2025-12-24 20:51:55
13620,52,store,113,39,5,2025-11-29,2025-12-24 20:51:55
13621,67,store,113,192,26,2025-11-30,2025-12-24 20:51:55
13622,39,store,113,33,0,2025-11-30,2025-12-24 20:51:55
13623,135,store,113,142,8,2025-11-26,2025-12-24 20:51:55
13624,5,store,113,65,11,2025-12-03,2025-12-24 20:51:55
13625,29,store,113,165,9,2025-12-01,2025-12-24 20:51:55
13626,17,store,113,146,28,2025-11-30,2025-12-24 20:51:55
13627,136,store,113,112,8,2025-12-04,2025-12-24 20:51:55
13628,2,store,113,188,1,2025-12-21,2025-12-24 20:51:55
13629,34,store,113,175,15,2025-11-27,2025-12-24 20:51:55
13630,14,store,113,92,3,2025-12-17,2025-12-24 20:51:55
13631,64,store,113,80,8,2025-11-30,2025-12-24 20:51:55
13632,78,store,113,147,4,2025-12-04,2025-12-24 20:51:55
13633,125,store,113,12,1,2025-12-22,2025-12-24 20:51:55
13634,37,store,113,50,0,2025-11-29,2025-12-24 20:51:55
13635,75,store,113,40,6,2025-12-12,2025-12-24 20:51:55
13636,148,store,113,189,26,2025-11-29,2025-12-24 20:51:55
13637,47,store,113,45,0,2025-12-17,2025-12-24 20:51:55
13638,88,store,113,131,23,2025-12-07,2025-12-24 20:51:55
13639,124,store,113,102,0,2025-12-16,2025-12-24 20:51:55
13640,61,store,113,56,3,2025-12-22,2025-12-24 20:51:55
13641,147,store,113,208,20,2025-12-21,2025-12-24 20:51:55
13642,87,store,113,134,23,2025-12-22,2025-12-24 20:51:55
13643,137,store,113,119,17,2025-11-24,2025-12-24 20:51:55
13644,9,store,113,109,11,2025-12-17,2025-12-24 20:51:55
13645,42,store,113,151,5,2025-12-04,2025-12-24 20:51:55
13646,143,store,113,147,16,2025-12-22,2025-12-24 20:51:55
13647,46,store,113,134,6,2025-12-17,2025-12-24 20:51:55
13648,69,store,113,24,2,2025-11-26,2025-12-24 20:51:55
13649,23,store,113,192,14,2025-12-12,2025-12-24 20:51:55
13650,114,store,113,95,3,2025-12-11,2025-12-24 20:51:55
13651,3,store,113,137,13,2025-11-24,2025-12-24 20:51:55
13652,117,store,113,147,23,2025-12-06,2025-12-24 20:51:55
13653,76,store,113,204,17,2025-12-04,2025-12-24 20:51:55
13654,122,store,113,69,6,2025-11-29,2025-12-24 20:51:55
13655,129,store,113,93,5,2025-11-28,2025-12-24 20:51:55
13656,50,store,113,168,24,2025-12-06,2025-12-24 20:51:55
13657,35,store,113,175,28,2025-11-25,2025-12-24 20:51:55
13658,27,store,113,59,0,2025-12-10,2025-12-24 20:51:55
13659,49,store,113,203,30,2025-11-30,2025-12-24 20:51:55
13660,94,store,113,115,13,2025-12-07,2025-12-24 20:51:55
13661,106,store,113,56,9,2025-12-22,2025-12-24 20:51:55
13662,112,store,113,183,35,2025-12-05,2025-12-24 20:51:55
13663,55,store,113,62,11,2025-11-24,2025-12-24 20:51:55
13664,33,store,113,52,7,2025-12-10,2025-12-24 20:51:55
13665,8,store,113,74,9,2025-11-24,2025-12-24 20:51:55
13666,119,store,113,71,6,2025-11-27,2025-12-24 20:51:55
13667,99,store,113,16,2,2025-12-14,2025-12-24 20:51:55
13668,127,store,113,96,14,2025-12-11,2025-12-24 20:51:55
13669,123,store,113,31,1,2025-12-07,2025-12-24 20:51:55
13670,133,store,113,13,0,2025-12-01,2025-12-24 20:51:55
13671,63,store,113,132,14,2025-12-02,2025-12-24 20:51:55
13672,53,store,113,132,22,2025-11-28,2025-12-24 20:51:55
13673,128,store,113,98,11,2025-12-11,2025-12-24 20:51:55
13674,149,store,113,97,10,2025-12-05,2025-12-24 20:51:55
13675,103,store,114,137,9,2025-11-24,2025-12-24 20:51:55
13676,14,store,114,151,14,2025-12-18,2025-12-24 20:51:55
13677,94,store,114,87,4,2025-12-19,2025-12-24 20:51:55
13678,110,store,114,173,17,2025-12-14,2025-12-24 20:51:55
13679,50,store,114,47,4,2025-12-04,2025-12-24 20:51:55
13680,77,store,114,33,2,2025-12-10,2025-12-24 20:51:55
13681,23,store,114,177,5,2025-12-09,2025-12-24 20:51:55
13682,69,store,114,68,8,2025-12-05,2025-12-24 20:51:55
13683,32,store,114,205,31,2025-12-06,2025-12-24 20:51:55
13684,66,store,114,38,3,2025-12-16,2025-12-24 20:51:55
13685,86,store,114,110,19,2025-12-14,2025-12-24 20:51:55
13686,131,store,114,187,22,2025-12-20,2025-12-24 20:51:55
13687,31,store,114,158,24,2025-12-14,2025-12-24 20:51:55
13688,142,store,114,41,1,2025-12-15,2025-12-24 20:51:55
13689,65,store,114,19,2,2025-12-06,2025-12-24 20:51:55
13690,81,store,114,194,37,2025-11-28,2025-12-24 20:51:55
13691,18,store,114,54,2,2025-12-12,2025-12-24 20:51:55
13692,118,store,114,125,7,2025-12-22,2025-12-24 20:51:55
13693,145,store,114,117,21,2025-12-10,2025-12-24 20:51:55
13694,112,store,114,69,2,2025-12-22,2025-12-24 20:51:55
13695,130,store,114,45,5,2025-12-23,2025-12-24 20:51:55
13696,11,store,114,145,1,2025-12-13,2025-12-24 20:51:55
13697,73,store,114,45,0,2025-12-14,2025-12-24 20:51:55
13698,20,store,114,197,3,2025-11-30,2025-12-24 20:51:55
13699,64,store,114,180,1,2025-12-05,2025-12-24 20:51:55
13700,71,store,114,92,9,2025-12-07,2025-12-24 20:51:55
13701,40,store,114,61,1,2025-12-20,2025-12-24 20:51:55
13702,36,store,114,203,30,2025-12-18,2025-12-24 20:51:55
13703,139,store,114,134,19,2025-12-14,2025-12-24 20:51:55
13704,105,store,114,47,8,2025-12-16,2025-12-24 20:51:55
13705,122,store,114,78,3,2025-12-19,2025-12-24 20:51:55
13706,60,store,114,133,5,2025-12-08,2025-12-24 20:51:55
13707,25,store,114,26,0,2025-12-21,2025-12-24 20:51:55
13708,104,store,114,64,0,2025-12-14,2025-12-24 20:51:55
13709,16,store,114,116,9,2025-12-19,2025-12-24 20:51:55
13710,43,store,114,193,4,2025-12-18,2025-12-24 20:51:55
13711,140,store,114,17,0,2025-12-04,2025-12-24 20:51:55
13712,111,store,114,61,11,2025-12-04,2025-12-24 20:51:55
13713,61,store,114,108,18,2025-12-15,2025-12-24 20:51:55
13714,4,store,114,165,15,2025-12-11,2025-12-24 20:51:55
13715,68,store,114,153,21,2025-12-23,2025-12-24 20:51:55
13716,85,store,114,117,22,2025-12-09,2025-12-24 20:51:55
13717,91,store,114,50,8,2025-12-18,2025-12-24 20:51:55
13718,1,store,114,160,25,2025-12-06,2025-12-24 20:51:55
13719,129,store,114,183,12,2025-12-04,2025-12-24 20:51:55
13720,72,store,114,58,8,2025-11-30,2025-12-24 20:51:55
13721,67,store,114,33,4,2025-12-19,2025-12-24 20:51:55
13722,10,store,114,133,23,2025-11-24,2025-12-24 20:51:55
13723,83,store,114,86,15,2025-12-18,2025-12-24 20:51:55
13724,141,store,114,32,3,2025-12-01,2025-12-24 20:51:55
13725,134,store,114,157,10,2025-12-21,2025-12-24 20:51:55
13726,120,store,114,72,12,2025-12-06,2025-12-24 20:51:55
13727,22,store,114,28,1,2025-12-05,2025-12-24 20:51:55
13728,113,store,114,88,15,2025-12-12,2025-12-24 20:51:55
13729,78,store,114,30,3,2025-11-25,2025-12-24 20:51:55
13730,27,store,114,140,22,2025-12-05,2025-12-24 20:51:55
13731,119,store,114,188,28,2025-11-28,2025-12-24 20:51:55
13732,74,store,114,153,0,2025-12-11,2025-12-24 20:51:55
13733,93,store,114,209,4,2025-12-03,2025-12-24 20:51:55
13734,136,store,114,179,25,2025-12-21,2025-12-24 20:51:55
13735,89,store,114,181,1,2025-12-03,2025-12-24 20:51:55
13736,44,store,114,99,2,2025-12-18,2025-12-24 20:51:55
13737,7,store,114,23,0,2025-12-21,2025-12-24 20:51:55
13738,26,store,114,45,0,2025-12-08,2025-12-24 20:51:55
13739,35,store,114,190,28,2025-12-10,2025-12-24 20:51:55
13740,150,store,114,71,3,2025-12-05,2025-12-24 20:51:55
