order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
87586,29095,60,2,143.86,0,287.72
87587,29095,58,2,437.59,0,875.18
87588,29095,90,3,372.24,0,1116.72
87589,29095,79,2,42.36,0,84.72
87590,29096,75,2,399.25,0,798.5
87591,29096,34,1,27.33,0,27.33
87592,29096,90,2,372.24,19.12,602.14
87593,29097,26,1,445.7,0,445.7
87594,29097,142,1,523.19,13.66,451.72
87595,29097,54,1,224.8,0,224.8
87596,29098,9,3,89.85,0,269.55
87597,29098,7,2,161.62,7.91,297.67
87598,29098,16,3,187.72,0,563.16
87599,29098,36,1,51.52,0,51.52
87600,29098,48,2,330.28,0,660.56
87601,29099,122,1,312.37,0,312.37
87602,29100,28,3,288.73,22.34,672.68
87603,29101,109,3,418.04,15.79,1056.09
87604,29101,14,1,46.37,0,46.37
87605,29101,16,1,187.72,22.09,146.25
87606,29101,70,1,283.91,0,283.91
87607,29102,132,3,281.25,0,843.75
87608,29102,98,2,138.65,0,277.3
87609,29102,150,1,312.27,8.13,286.88
87610,29102,141,1,313.05,23.1,240.74
87611,29102,126,1,286.8,0,286.8
87612,29103,76,2,19.83,0,39.66
87613,29104,29,3,425.14,0,1275.42
87614,29104,132,3,281.25,8.97,768.07
87615,29105,81,3,473.45,24.19,1076.77
87616,29105,145,3,147.74,5.42,419.2
87617,29106,7,3,161.62,17.78,398.65
87618,29106,119,2,156.59,20.17,250.01
87619,29106,115,1,253.1,0,253.1
87620,29106,128,3,368.73,21.94,863.49
87621,29107,106,2,314.1,0,628.2
87622,29107,140,2,373.15,7.81,688.01
87623,29107,51,1,75.14,17.58,61.93
87624,29107,93,1,73.08,19.47,58.85
87625,29108,125,2,170.74,0,341.48
87626,29109,149,3,305.78,0,917.34
87627,29110,108,1,88.49,0,88.49
87628,29110,10,3,524.84,0,1574.52
87629,29110,112,1,337.36,0,337.36
87630,29110,42,3,289.79,0,869.37
87631,29111,149,3,305.78,0,917.34
87632,29112,64,2,353.16,12.13,620.64
87633,29112,36,3,51.52,15.67,130.34
87634,29113,5,1,87.66,0,87.66
87635,29114,122,1,312.37,0,312.37
87636,29114,147,2,49.28,15.43,83.35
87637,29115,78,2,257.47,0,514.94
87638,29115,44,3,160.23,0,480.69
87639,29115,9,3,89.85,0,269.55
87640,29116,91,3,31.82,0,95.46
87641,29116,80,3,387.75,0,1163.25
87642,29116,76,2,19.83,0,39.66
87643,29116,49,3,277.76,0,833.28
87644,29116,4,1,191.5,0,191.5
87645,29117,100,3,259.5,7.45,720.5
87646,29117,37,1,145.33,13.26,126.06
87647,29117,50,1,49.6,0,49.6
87648,29118,92,2,253.23,12.98,440.72
87649,29118,36,1,51.52,15.25,43.66
87650,29118,104,3,111.24,0,333.72
87651,29119,125,2,170.74,21.66,267.52
87652,29120,64,2,353.16,0,706.32
87653,29120,87,3,297.63,0,892.89
87654,29120,8,2,350.28,0,700.56
87655,29121,125,2,170.74,16.4,285.48
87656,29121,125,1,170.74,0,170.74
87657,29121,42,1,289.79,0,289.79
87658,29121,13,3,87.4,0,262.2
87659,29121,98,2,138.65,0,277.3
87660,29122,119,1,156.59,0,156.59
87661,29122,34,3,27.33,0,81.99
87662,29122,73,3,167.78,0,503.34
87663,29122,55,3,175.5,0,526.5
87664,29122,26,3,445.7,0,1337.1
87665,29123,117,1,35.4,0,35.4
87666,29123,67,2,175.88,18.97,285.03
87667,29123,58,1,437.59,0,437.59
87668,29124,44,3,160.23,21.35,378.06
87669,29124,26,3,445.7,0,1337.1
87670,29124,10,1,524.84,0,524.84
87671,29125,105,1,197.09,0,197.09
87672,29126,1,1,271.37,0,271.37
87673,29127,47,1,249.36,0,249.36
87674,29127,15,3,180.2,0,540.6
87675,29127,21,2,155.78,14.91,265.11
87676,29127,112,3,337.36,0,1012.08
87677,29127,81,1,473.45,21.95,369.53
87678,29128,106,1,314.1,0,314.1
87679,29128,102,3,49.61,0,148.83
87680,29128,120,3,398.45,0,1195.35
87681,29128,21,1,155.78,0,155.78
87682,29129,132,1,281.25,12.03,247.42
87683,29129,117,2,35.4,0,70.8
87684,29129,49,1,277.76,19.93,222.4
87685,29129,134,2,559.06,0,1118.12
87686,29130,69,1,288.22,0,288.22
87687,29130,99,2,486.54,0,973.08
87688,29130,133,3,330.48,0,991.44
87689,29130,50,1,49.6,0,49.6
87690,29131,93,3,73.08,0,219.24
87691,29131,51,2,75.14,5.8,141.56
87692,29131,103,3,262.55,0,787.65
87693,29132,113,2,159.6,0,319.2
87694,29132,99,2,486.54,14.23,834.61
87695,29132,82,3,226.78,0,680.34
87696,29132,54,3,224.8,0,674.4
87697,29132,128,3,368.73,8.93,1007.41
87698,29133,60,1,143.86,17.68,118.43
87699,29133,139,1,42.59,0,42.59
87700,29133,92,1,253.23,0,253.23
87701,29133,41,1,487.92,0,487.92
87702,29133,1,3,271.37,18.71,661.79
87703,29134,20,3,192.67,0,578.01
87704,29135,72,3,352.35,0,1057.05
87705,29135,106,2,314.1,0,628.2
87706,29135,12,1,199.05,0,199.05
87707,29135,6,2,461.37,20.62,732.47
87708,29136,20,3,192.67,0,578.01
87709,29136,50,3,49.6,0,148.8
87710,29137,88,2,125.18,0,250.36
87711,29137,55,1,175.5,16.01,147.4
87712,29137,3,3,164.79,0,494.37
87713,29137,81,1,473.45,0,473.45
87714,29137,121,2,71.56,0,143.12
87715,29138,53,2,227.55,0,455.1
87716,29138,122,3,312.37,0,937.11
87717,29138,76,1,19.83,0,19.83
87718,29138,82,2,226.78,22.18,352.96
87719,29139,149,2,305.78,9.18,555.42
87720,29140,97,2,366.3,0,732.6
87721,29140,130,1,397.97,0,397.97
87722,29140,57,2,169.37,0,338.74
87723,29140,16,1,187.72,17.2,155.43
87724,29140,99,2,486.54,13.61,840.64
87725,29141,58,3,437.59,0,1312.77
87726,29141,104,2,111.24,0,222.48
87727,29141,14,2,46.37,0,92.74
87728,29141,117,2,35.4,13.78,61.04
87729,29141,98,2,138.65,0,277.3
87730,29142,125,2,170.74,0,341.48
87731,29142,7,3,161.62,22.49,375.81
87732,29142,110,1,117.83,0,117.83
87733,29142,58,1,437.59,0,437.59
87734,29142,11,3,440.79,0,1322.37
87735,29143,83,3,111.16,0,333.48
87736,29143,104,3,111.24,0,333.72
87737,29143,37,1,145.33,0,145.33
87738,29143,60,3,143.86,17.66,355.36
87739,29144,104,2,111.24,0,222.48
87740,29144,62,1,16.27,0,16.27
87741,29144,33,2,414.38,0,828.76
87742,29144,106,3,314.1,0,942.3
87743,29145,77,3,393.08,0,1179.24
87744,29146,42,3,289.79,0,869.37
87745,29147,87,1,297.63,0,297.63
87746,29148,105,2,197.09,0,394.18
87747,29148,115,1,253.1,6.61,236.37
87748,29148,73,2,167.78,0,335.56
87749,29148,57,1,169.37,0,169.37
87750,29148,7,3,161.62,0,484.86
87751,29149,88,3,125.18,0,375.54
87752,29150,61,2,189.04,0,378.08
87753,29151,43,1,387.96,21.46,304.7
87754,29151,65,2,124.62,13.74,214.99
87755,29151,82,3,226.78,23.99,517.13
87756,29152,5,2,87.66,0,175.32
87757,29152,101,3,237.82,20.2,569.34
87758,29152,44,3,160.23,0,480.69
87759,29152,45,1,18.78,12.86,16.36
87760,29152,32,2,506.55,0,1013.1
87761,29153,25,1,464.67,0,464.67
87762,29153,148,3,504.75,0,1514.25
87763,29153,54,2,224.8,0,449.6
87764,29154,122,2,312.37,0,624.74
87765,29154,35,1,154.1,0,154.1
87766,29154,96,1,229.91,0,229.91
87767,29154,48,2,330.28,0,660.56
87768,29154,12,3,199.05,0,597.15
87769,29155,56,3,141.38,5.99,398.73
87770,29155,77,1,393.08,5.41,371.81
87771,29156,106,2,314.1,0,628.2
87772,29156,69,2,288.22,0,576.44
87773,29156,85,3,442.86,0,1328.58
87774,29156,12,2,199.05,0,398.1
87775,29157,11,2,440.79,0,881.58
87776,29157,129,2,133.05,17.85,218.6
87777,29157,57,2,169.37,0,338.74
87778,29157,142,2,523.19,0,1046.38
87779,29158,87,3,297.63,0,892.89
87780,29158,123,2,105.8,17.36,174.87
87781,29158,39,2,236.54,0,473.08
87782,29159,22,2,273.26,0,546.52
87783,29159,68,2,66.75,12.95,116.21
87784,29159,48,2,330.28,0,660.56
87785,29159,31,2,442.48,0,884.96
87786,29159,84,2,244.5,0,489
87787,29160,54,3,224.8,0,674.4
87788,29161,70,3,283.91,0,851.73
87789,29162,10,3,524.84,0,1574.52
87790,29162,38,2,240.13,0,480.26
87791,29162,22,1,273.26,22.83,210.87
87792,29162,140,2,373.15,0,746.3
87793,29162,109,2,418.04,0,836.08
87794,29163,55,3,175.5,17.7,433.31
87795,29164,33,1,414.38,0,414.38
87796,29164,112,3,337.36,0,1012.08
87797,29165,57,1,169.37,24.32,128.18
87798,29165,57,1,169.37,0,169.37
87799,29165,135,1,392.64,0,392.64
87800,29166,79,2,42.36,0,84.72
87801,29166,117,2,35.4,0,70.8
87802,29166,147,3,49.28,0,147.84
87803,29167,87,3,297.63,0,892.89
87804,29167,48,1,330.28,0,330.28
87805,29167,86,1,345.37,0,345.37
87806,29167,65,2,124.62,8.24,228.7
87807,29167,20,3,192.67,0,578.01
87808,29168,60,2,143.86,6.42,269.25
87809,29168,46,2,369.94,0,739.88
87810,29168,102,3,49.61,0,148.83
87811,29168,23,3,54.92,0,164.76
87812,29169,34,3,27.33,0,81.99
87813,29170,106,3,314.1,0,942.3
87814,29170,59,1,54.43,0,54.43
87815,29170,56,2,141.38,19.91,226.46
87816,29170,50,3,49.6,20.16,118.8
87817,29170,67,1,175.88,0,175.88
87818,29171,111,1,59.63,0,59.63
87819,29171,113,2,159.6,0,319.2
87820,29172,69,3,288.22,0,864.66
87821,29172,30,2,183.75,13.88,316.49
87822,29172,34,3,27.33,0,81.99
87823,29173,32,2,506.55,0,1013.1
87824,29174,124,2,78.44,19.09,126.93
87825,29174,75,2,399.25,15.23,676.89
87826,29174,60,1,143.86,0,143.86
87827,29174,116,2,147.28,0,294.56
87828,29174,65,1,124.62,0,124.62
87829,29175,105,1,197.09,0,197.09
87830,29175,91,1,31.82,8.13,29.23
87831,29175,110,3,117.83,0,353.49
87832,29175,74,3,182.73,17.79,450.67
87833,29175,85,3,442.86,21.14,1047.72
87834,29176,35,3,154.1,0,462.3
87835,29176,142,3,523.19,13.92,1351.09
87836,29176,78,3,257.47,11.28,685.28
87837,29176,125,1,170.74,0,170.74
87838,29176,24,1,232.79,7.48,215.38
87839,29177,132,2,281.25,13.75,485.16
87840,29177,73,3,167.78,22.67,389.23
87841,29177,20,3,192.67,0,578.01
87842,29177,76,2,19.83,0,39.66
87843,29178,123,1,105.8,8.48,96.83
87844,29178,47,1,249.36,0,249.36
87845,29179,34,1,27.33,0,27.33
87846,29179,95,2,286.88,0,573.76
87847,29179,136,2,519.54,11.74,917.09
87848,29179,36,2,51.52,0,103.04
87849,29180,53,2,227.55,11.43,403.08
87850,29180,42,3,289.79,0,869.37
87851,29180,30,3,183.75,0,551.25
87852,29180,140,1,373.15,0,373.15
87853,29180,129,3,133.05,0,399.15
87854,29181,113,2,159.6,24.68,240.42
87855,29181,147,1,49.28,23.87,37.52
87856,29182,123,1,105.8,10.4,94.8
87857,29183,41,1,487.92,0,487.92
87858,29184,119,3,156.59,7.75,433.36
87859,29184,125,2,170.74,0,341.48
87860,29184,61,3,189.04,0,567.12
87861,29184,53,3,227.55,0,682.65
87862,29184,14,3,46.37,23.78,106.03
87863,29185,44,3,160.23,0,480.69
87864,29185,106,2,314.1,11.08,558.6
87865,29185,92,2,253.23,17.58,417.42
87866,29185,82,1,226.78,0,226.78
87867,29186,12,3,199.05,0,597.15
87868,29186,133,1,330.48,0,330.48
87869,29187,1,3,271.37,0,814.11
87870,29187,45,3,18.78,0,56.34
87871,29187,33,2,414.38,22.51,642.21
87872,29187,33,2,414.38,14.89,705.36
87873,29187,126,3,286.8,0,860.4
87874,29188,105,1,197.09,15.01,167.51
87875,29189,98,2,138.65,0,277.3
87876,29189,12,1,199.05,17.57,164.08
87877,29189,107,2,47.98,0,95.96
87878,29189,3,2,164.79,0,329.58
87879,29190,96,1,229.91,0,229.91
87880,29191,15,1,180.2,9.74,162.65
87881,29191,63,1,157.23,0,157.23
87882,29192,94,2,74.91,8.22,137.5
87883,29192,133,2,330.48,16.11,554.48
87884,29192,143,3,250.88,5.96,707.78
87885,29192,131,1,110.73,0,110.73
87886,29192,122,2,312.37,0,624.74
87887,29193,73,1,167.78,0,167.78
87888,29193,15,2,180.2,0,360.4
87889,29194,48,1,330.28,0,330.28
87890,29194,40,2,218.91,0,437.82
87891,29195,141,3,313.05,17.51,774.7
87892,29195,149,1,305.78,0,305.78
87893,29195,91,2,31.82,0,63.64
87894,29195,129,3,133.05,0,399.15
87895,29196,55,2,175.5,14.73,299.3
87896,29196,42,3,289.79,0,869.37
87897,29197,104,2,111.24,0,222.48
87898,29197,74,1,182.73,0,182.73
87899,29197,136,1,519.54,0,519.54
87900,29198,120,3,398.45,0,1195.35
87901,29198,97,3,366.3,8.49,1005.6
87902,29198,118,3,342.01,0,1026.03
87903,29198,9,2,89.85,0,179.7
87904,29199,58,3,437.59,0,1312.77
87905,29199,4,2,191.5,0,383
87906,29199,45,1,18.78,0,18.78
87907,29199,46,3,369.94,0,1109.82
87908,29199,5,3,87.66,0,262.98
87909,29200,61,3,189.04,8.26,520.28
87910,29200,144,3,266.65,0,799.95
87911,29200,132,1,281.25,0,281.25
87912,29200,124,3,78.44,8.26,215.88
87913,29200,48,2,330.28,14,568.08
87914,29201,5,1,87.66,14.61,74.85
87915,29202,142,3,523.19,0,1569.57
87916,29203,147,1,49.28,0,49.28
87917,29203,77,2,393.08,0,786.16
87918,29203,62,2,16.27,0,32.54
87919,29203,106,2,314.1,0,628.2
87920,29204,69,3,288.22,0,864.66
87921,29204,114,1,161.23,0,161.23
87922,29204,115,2,253.1,10.74,451.83
87923,29204,37,1,145.33,0,145.33
87924,29205,21,2,155.78,0,311.56
87925,29205,9,3,89.85,0,269.55
87926,29205,67,1,175.88,0,175.88
87927,29205,103,2,262.55,0,525.1
87928,29205,10,3,524.84,6.36,1474.38
87929,29206,4,2,191.5,11.61,338.53
87930,29207,138,1,311.49,13.32,270
87931,29207,77,3,393.08,0,1179.24
87932,29207,66,1,82.16,0,82.16
87933,29208,4,1,191.5,0,191.5
87934,29208,129,2,133.05,0,266.1
87935,29209,50,1,49.6,0,49.6
87936,29209,27,1,200.94,9.77,181.31
87937,29209,84,3,244.5,0,733.5
87938,29210,95,1,286.88,0,286.88
87939,29210,93,3,73.08,0,219.24
87940,29210,93,2,73.08,0,146.16
87941,29211,64,2,353.16,0,706.32
87942,29212,6,2,461.37,0,922.74
87943,29213,74,3,182.73,0,548.19
87944,29213,63,1,157.23,14.44,134.53
87945,29214,143,2,250.88,13.15,435.78
87946,29214,53,2,227.55,0,455.1
87947,29214,30,3,183.75,0,551.25
87948,29214,57,2,169.37,0,338.74
87949,29215,51,3,75.14,0,225.42
87950,29215,51,2,75.14,24.19,113.93
87951,29215,150,1,312.27,0,312.27
87952,29216,125,2,170.74,0,341.48
87953,29216,71,2,417.01,0,834.02
87954,29216,19,1,205.14,0,205.14
87955,29217,15,1,180.2,0,180.2
87956,29218,75,3,399.25,0,1197.75
87957,29218,47,1,249.36,0,249.36
87958,29218,6,2,461.37,10.48,826.04
87959,29218,146,3,58.22,17.04,144.9
87960,29218,47,3,249.36,24.73,563.08
87961,29219,76,1,19.83,0,19.83
87962,29219,56,3,141.38,0,424.14
87963,29219,150,1,312.27,0,312.27
87964,29219,78,3,257.47,19.18,624.26
87965,29220,104,3,111.24,0,333.72
87966,29221,150,2,312.27,0,624.54
87967,29221,17,2,275.65,0,551.3
87968,29222,16,3,187.72,0,563.16
87969,29222,2,1,70.88,0,70.88
87970,29222,6,3,461.37,0,1384.11
87971,29222,64,2,353.16,0,706.32
87972,29223,98,3,138.65,0,415.95
87973,29223,122,1,312.37,0,312.37
87974,29223,32,1,506.55,0,506.55
87975,29224,120,3,398.45,0,1195.35
87976,29224,139,3,42.59,15.45,108.03
87977,29225,51,2,75.14,6.56,140.42
87978,29225,98,1,138.65,0,138.65
87979,29225,44,1,160.23,0,160.23
87980,29225,104,3,111.24,17.24,276.19
87981,29225,69,3,288.22,0,864.66
87982,29226,81,1,473.45,0,473.45
87983,29227,27,2,200.94,0,401.88
87984,29227,120,3,398.45,0,1195.35
87985,29227,118,3,342.01,0,1026.03
87986,29228,70,3,283.91,0,851.73
87987,29229,36,2,51.52,0,103.04
87988,29229,119,1,156.59,0,156.59
87989,29229,21,3,155.78,0,467.34
87990,29230,92,2,253.23,0,506.46
87991,29230,31,3,442.48,0,1327.44
87992,29231,125,1,170.74,5.42,161.49
87993,29232,98,2,138.65,0,277.3
87994,29232,71,1,417.01,0,417.01
87995,29232,133,2,330.48,0,660.96
87996,29233,139,3,42.59,16.96,106.1
87997,29234,109,3,418.04,14.69,1069.89
87998,29235,67,2,175.88,14.44,300.97
87999,29235,11,2,440.79,16.91,732.5
88000,29235,14,3,46.37,0,139.11
88001,29235,60,1,143.86,0,143.86
88002,29236,71,2,417.01,0,834.02
88003,29236,3,2,164.79,14.67,281.23
88004,29237,93,2,73.08,0,146.16
88005,29237,3,3,164.79,0,494.37
88006,29237,42,3,289.79,0,869.37
88007,29237,9,3,89.85,0,269.55
88008,29238,70,1,283.91,0,283.91
88009,29239,76,3,19.83,8.03,54.71
88010,29240,39,1,236.54,23.65,180.6
88011,29240,41,1,487.92,0,487.92
88012,29240,51,2,75.14,9.57,135.9
88013,29240,26,2,445.7,0,891.4
88014,29241,31,3,442.48,16.48,1108.68
88015,29241,75,1,399.25,0,399.25
88016,29241,43,1,387.96,0,387.96
88017,29241,85,2,442.86,15.29,750.29
88018,29242,90,1,372.24,10.62,332.71
88019,29242,86,3,345.37,16.62,863.91
88020,29243,64,3,353.16,0,1059.48
88021,29243,87,3,297.63,0,892.89
88022,29244,150,2,312.27,0,624.54
88023,29244,55,3,175.5,0,526.5
88024,29244,50,1,49.6,5.11,47.07
88025,29245,7,2,161.62,13.19,280.6
88026,29245,128,1,368.73,9.27,334.55
88027,29246,111,3,59.63,0,178.89
88028,29246,23,1,54.92,13.49,47.51
88029,29246,69,2,288.22,0,576.44
88030,29246,41,1,487.92,0,487.92
88031,29246,108,3,88.49,0,265.47
88032,29247,134,1,559.06,0,559.06
88033,29247,72,2,352.35,0,704.7
88034,29247,89,1,96.2,0,96.2
88035,29248,41,1,487.92,15.18,413.85
88036,29248,69,2,288.22,13.58,498.16
88037,29248,29,1,425.14,5.86,400.23
88038,29248,31,2,442.48,0,884.96
88039,29248,56,3,141.38,0,424.14
88040,29249,130,1,397.97,0,397.97
88041,29249,142,3,523.19,21.03,1239.49
88042,29250,32,1,506.55,0,506.55
88043,29250,57,3,169.37,0,508.11
88044,29251,136,1,519.54,8.26,476.63
88045,29251,112,1,337.36,12.64,294.72
88046,29251,18,1,379.87,0,379.87
88047,29251,147,2,49.28,0,98.56
88048,29251,112,2,337.36,5.39,638.35
88049,29252,1,2,271.37,0,542.74
88050,29252,71,2,417.01,0,834.02
88051,29253,75,1,399.25,0,399.25
88052,29253,109,2,418.04,0,836.08
88053,29253,64,2,353.16,0,706.32
88054,29253,18,1,379.87,0,379.87
88055,29253,1,1,271.37,0,271.37
88056,29254,57,1,169.37,10.09,152.28
88057,29255,21,1,155.78,0,155.78
88058,29256,80,1,387.75,13.4,335.79
88059,29256,93,1,73.08,0,73.08
88060,29257,99,1,486.54,0,486.54
88061,29258,41,2,487.92,0,975.84
88062,29258,13,1,87.4,0,87.4
88063,29258,4,1,191.5,0,191.5
88064,29258,87,3,297.63,0,892.89
88065,29258,100,2,259.5,0,519
88066,29259,59,1,54.43,24.96,40.84
88067,29259,32,2,506.55,0,1013.1
88068,29259,95,1,286.88,0,286.88
88069,29259,47,3,249.36,0,748.08
88070,29260,5,3,87.66,22.55,203.68
88071,29260,12,2,199.05,22.91,306.9
88072,29260,11,2,440.79,0,881.58
88073,29260,35,3,154.1,0,462.3
88074,29261,34,1,27.33,0,27.33
88075,29262,18,2,379.87,16.44,634.84
88076,29262,103,1,262.55,0,262.55
88077,29262,91,2,31.82,0,63.64
88078,29263,9,2,89.85,0,179.7
88079,29263,38,3,240.13,0,720.39
88080,29263,57,1,169.37,15.97,142.32
88081,29264,129,2,133.05,0,266.1
88082,29264,36,3,51.52,11.34,137.03
88083,29264,57,3,169.37,17.69,418.23
88084,29264,13,3,87.4,7.98,241.28
88085,29264,21,2,155.78,14.92,265.08
88086,29265,56,1,141.38,0,141.38
88087,29265,38,3,240.13,0,720.39
88088,29265,134,1,559.06,0,559.06
88089,29265,131,1,110.73,0,110.73
88090,29266,21,3,155.78,0,467.34
88091,29266,86,3,345.37,17.27,857.17
88092,29266,103,2,262.55,0,525.1
88093,29266,143,2,250.88,0,501.76
88094,29266,78,1,257.47,0,257.47
88095,29267,98,3,138.65,0,415.95
88096,29267,3,1,164.79,0,164.79
88097,29268,68,3,66.75,0,200.25
88098,29269,109,2,418.04,22.58,647.29
88099,29269,135,1,392.64,0,392.64
88100,29269,72,1,352.35,7.87,324.62
88101,29270,148,2,504.75,11.99,888.46
88102,29270,130,3,397.97,0,1193.91
88103,29270,103,2,262.55,0,525.1
88104,29270,33,3,414.38,17.18,1029.57
88105,29270,72,2,352.35,0,704.7
88106,29271,101,1,237.82,0,237.82
88107,29271,101,3,237.82,0,713.46
88108,29272,29,2,425.14,0,850.28
88109,29272,28,2,288.73,23.45,442.05
88110,29272,110,1,117.83,0,117.83
88111,29272,9,1,89.85,0,89.85
88112,29273,47,2,249.36,0,498.72
88113,29273,61,1,189.04,0,189.04
88114,29273,105,3,197.09,0,591.27
88115,29273,21,2,155.78,0,311.56
88116,29273,117,2,35.4,18.65,57.6
88117,29274,34,2,27.33,0,54.66
88118,29275,135,2,392.64,0,785.28
88119,29275,96,3,229.91,0,689.73
88120,29275,14,1,46.37,0,46.37
88121,29275,109,2,418.04,0,836.08
88122,29275,54,1,224.8,0,224.8
88123,29276,89,3,96.2,16.21,241.82
88124,29276,100,1,259.5,9.17,235.7
88125,29277,115,2,253.1,0,506.2
88126,29277,20,1,192.67,0,192.67
88127,29277,91,2,31.82,5.64,60.05
88128,29278,50,1,49.6,0,49.6
88129,29278,57,3,169.37,6.67,474.22
88130,29278,141,2,313.05,21.9,488.98
88131,29278,1,3,271.37,19.53,655.11
88132,29278,129,3,133.05,0,399.15
88133,29279,144,1,266.65,0,266.65
88134,29280,51,2,75.14,16.18,125.96
88135,29281,148,1,504.75,7.08,469.01
88136,29281,79,1,42.36,24.78,31.86
88137,29281,102,3,49.61,0,148.83
88138,29281,120,3,398.45,0,1195.35
88139,29281,98,3,138.65,0,415.95
88140,29282,33,1,414.38,17.76,340.79
88141,29282,135,2,392.64,0,785.28
88142,29282,100,2,259.5,6.37,485.94
88143,29282,3,3,164.79,0,494.37
88144,29282,2,3,70.88,0,212.64
88145,29283,30,1,183.75,0,183.75
88146,29283,23,3,54.92,0,164.76
88147,29283,37,2,145.33,0,290.66
88148,29283,127,1,115.38,0,115.38
88149,29284,23,2,54.92,14.38,94.05
88150,29285,45,1,18.78,22.02,14.64
88151,29285,81,1,473.45,0,473.45
88152,29285,2,3,70.88,0,212.64
88153,29285,99,1,486.54,0,486.54
88154,29285,81,1,473.45,0,473.45
88155,29286,138,1,311.49,0,311.49
88156,29286,44,1,160.23,22.12,124.79
88157,29287,123,1,105.8,0,105.8
88158,29287,133,2,330.48,0,660.96
88159,29288,55,3,175.5,0,526.5
88160,29288,69,3,288.22,0,864.66
88161,29288,68,3,66.75,21.05,158.1
88162,29288,107,3,47.98,0,143.94
88163,29289,59,3,54.43,17.58,134.58
88164,29289,149,2,305.78,19.44,492.67
88165,29289,121,2,71.56,0,143.12
88166,29289,95,3,286.88,15.88,723.97
88167,29290,148,1,504.75,0,504.75
88168,29290,148,1,504.75,0,504.75
88169,29291,25,1,464.67,0,464.67
88170,29291,111,1,59.63,0,59.63
88171,29292,100,3,259.5,23.32,596.95
88172,29292,71,1,417.01,18.59,339.49
88173,29292,137,2,141.31,0,282.62
88174,29292,58,2,437.59,0,875.18
88175,29293,60,3,143.86,0,431.58
88176,29293,53,2,227.55,16,382.28
88177,29293,69,2,288.22,0,576.44
88178,29293,28,3,288.73,0,866.19
88179,29294,102,3,49.61,11.89,131.13
88180,29294,4,2,191.5,0,383
88181,29295,67,1,175.88,22.12,136.98
88182,29295,97,2,366.3,0,732.6
88183,29296,8,3,350.28,0,1050.84
88184,29296,129,2,133.05,0,266.1
88185,29296,113,2,159.6,7.38,295.64
88186,29296,12,1,199.05,0,199.05
88187,29297,63,3,157.23,0,471.69
88188,29298,141,2,313.05,0,626.1
88189,29298,24,2,232.79,0,465.58
88190,29298,131,1,110.73,0,110.73
88191,29298,69,3,288.22,9.32,784.07
88192,29299,38,3,240.13,13.16,625.59
88193,29299,25,1,464.67,0,464.67
88194,29300,86,1,345.37,11.27,306.45
88195,29300,76,1,19.83,0,19.83
88196,29300,8,2,350.28,0,700.56
88197,29300,32,2,506.55,0,1013.1
88198,29301,70,2,283.91,21.62,445.06
88199,29301,94,2,74.91,5.73,141.24
88200,29301,146,1,58.22,13.77,50.2
88201,29301,39,3,236.54,15.57,599.13
88202,29302,102,1,49.61,0,49.61
88203,29302,5,3,87.66,14.66,224.43
88204,29303,135,1,392.64,0,392.64
88205,29303,19,1,205.14,19.62,164.89
88206,29303,138,1,311.49,7.33,288.66
88207,29303,150,1,312.27,0,312.27
88208,29304,103,3,262.55,0,787.65
88209,29304,123,3,105.8,0,317.4
88210,29304,5,1,87.66,0,87.66
88211,29304,102,1,49.61,0,49.61
88212,29305,136,1,519.54,0,519.54
88213,29305,35,3,154.1,17.53,381.26
88214,29305,91,2,31.82,0,63.64
88215,29305,55,1,175.5,0,175.5
88216,29305,68,1,66.75,0,66.75
88217,29306,55,2,175.5,0,351
88218,29306,115,2,253.1,0,506.2
88219,29306,34,3,27.33,21.76,64.15
88220,29306,60,1,143.86,0,143.86
88221,29307,95,3,286.88,0,860.64
88222,29307,72,1,352.35,16.95,292.63
88223,29308,36,1,51.52,0,51.52
88224,29309,140,3,373.15,0,1119.45
88225,29309,132,2,281.25,0,562.5
88226,29310,39,2,236.54,0,473.08
88227,29310,41,1,487.92,0,487.92
88228,29311,88,2,125.18,0,250.36
88229,29311,61,3,189.04,13.7,489.42
88230,29311,26,2,445.7,21.71,697.88
88231,29311,23,3,54.92,6.81,153.54
88232,29312,119,3,156.59,12.96,408.89
88233,29312,12,2,199.05,0,398.1
88234,29312,18,1,379.87,0,379.87
88235,29312,111,1,59.63,0,59.63
88236,29313,102,2,49.61,17.85,81.51
88237,29313,54,3,224.8,0,674.4
88238,29313,98,1,138.65,0,138.65
88239,29314,81,2,473.45,12.42,829.3
88240,29315,133,3,330.48,0,991.44
88241,29315,136,3,519.54,0,1558.62
88242,29315,95,3,286.88,0,860.64
88243,29315,136,2,519.54,0,1039.08
88244,29315,1,2,271.37,0,542.74
88245,29316,112,1,337.36,0,337.36
88246,29317,77,2,393.08,0,786.16
88247,29317,17,1,275.65,0,275.65
88248,29317,115,3,253.1,0,759.3
88249,29317,32,2,506.55,0,1013.1
88250,29317,83,2,111.16,0,222.32
88251,29318,4,2,191.5,8.37,350.94
88252,29318,4,2,191.5,0,383
88253,29318,103,1,262.55,0,262.55
88254,29318,127,3,115.38,0,346.14
88255,29318,125,1,170.74,0,170.74
88256,29319,20,3,192.67,0,578.01
88257,29319,3,1,164.79,0,164.79
88258,29319,78,3,257.47,0,772.41
88259,29319,21,1,155.78,0,155.78
88260,29319,40,3,218.91,0,656.73
88261,29320,11,3,440.79,0,1322.37
